Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
1305	173.127	0.132664	237.801	0.182223	0	0	173.127	237.801	9.5938	0.00735157	7.67552	0.00588162	5801728	5613027	1355907	1421496	45081	37	4682
1213	285.162	0.235088	539.102	0.444437	142.93	0.117832	285.162	539.102	13.2927	0.0109585	64.2825	0.0529946	405825	81112	10988	10923	8753	0	42393
2190	0	0	118.892	0.0542888	0	0	0	118.892	14.8467	0.0067793	26.3846	0.0120478	163	440149	29473	30719	8192	166	1139
1318	360.198	0.273291	2.9688	0.0022525	0	0	360.198	2.9688	0	0	0	0	101652	391409	111656	37609	37609	10556	27051
1304	111.255	0.0853182	0	0	0	0	111.255	0	5.18722	0.00397793	20.8199	0.0159661	0	18004	0	3284	1871	54	0
1833	8883.3	4.84632	409.278	0.223283	529.994	0.28914	8883.3	409.278	41.7239	0.0227626	48.9314	0.0266947	0	38948	3986	4868	4868	0	0
1657	572.078	0.345249	780.793	0.471209	426.424	0.257347	572.078	780.793	33.0421	0.0199409	21.1077	0.0127385	1149404	474429	519484	1104846	113827	649	9378
578	805.028	1.39278	222.294	0.384592	84.5437	0.146269	805.028	222.294	2.04278	0.00353422	7.67552	0.0132794	300390	708908	31833	21058	17872	708	39613
1519	0	0	0	0	0	0	0	0	30.8096	0.0202828	30.7021	0.020212	8688543	9713539	8417849	8418076	7278565	7211354	6156181
833	422.953	0.507746	0	0	110.951	0.133195	422.953	0	9.70323	0.0116485	0	0	990473	4538066	970044	355970	14770	3798	2741
606	131.862	0.217595	313.255	0.516923	55.414	0.0914423	131.862	313.255	2.13033	0.0035154	27.8238	0.0459138	792622	464890	544614	388060	52568	1533	0
1410	0	0	0	0	183.35	0.130035	0	0	12.7674	0.0090549	27.8238	0.0197332	443623	3991216	423194	450461	25852	1458	0
1072	160.4	0.149627	960.206	0.895715	134.959	0.125895	160.4	960.206	19.3408	0.0180418	36.3148	0.0338758	0	248642	81680	38010	4388	3243	19051
1137	811.277	0.713525	504.456	0.443673	107.31	0.0943803	811.277	504.456	0	0	0	0	2252	263872	51452	44121	7236	0	405
1432	105.738	0.0738393	237.785	0.166051	157.431	0.109938	105.738	237.785	12.264	0.00856425	16.3585	0.0114235	424834	2546181	402776	115610	132644	38	35184
1084	3045.66	2.80965	187.325	0.172809	0	0	3045.66	187.325	35.6175	0.0328574	72.6296	0.0670015	0	178826	4855	5088	4688	5444	0
484	0	0	532.557	1.10032	79.1372	0.163507	0	532.557	6.78497	0.0140185	14.5355	0.0300321	231641	5970	150861	241	281	5273	72930
1503	358.591	0.238584	118.892	0.0791034	0	0	358.591	118.892	44.6495	0.0297069	54.5921	0.0363221	880913	138567	744458	28059	312	2994	7948
855	105.738	0.12367	0	0	55.6486	0.0650861	105.738	0	7.55101	0.00883159	13.4322	0.0157101	47420	4182717	48652	48862	39021	8809	352
2024	142.859	0.0705827	446.228	0.220469	57.7199	0.0285177	142.859	446.228	23.171	0.0114481	63.7068	0.0314757	637347	11267	235625	39949	237	4539	28530
1001	382.497	0.382115	158.523	0.158365	0	0	382.497	158.523	9.51354	0.00950404	2.78238	0.0027796	510238	70300	477804	478867	62716	12179	10944
702	26.8461	0.0382423	148.241	0.211169	0	0	26.8461	148.241	4.10016	0.00584069	13.5281	0.0192708	0	171264	13341	2443	2423	311	12958
388	215.784	0.556144	446.448	1.15064	37.2599	0.0960308	215.784	446.448	34.8149	0.0897292	17.078	0.0440155	6277897	22717378	499550	5931417	21390	122182	260804
2657	821.737	0.309272	865.948	0.325912	742.026	0.279272	821.737	865.948	39.9802	0.0150471	28.7832	0.010833	0	431186	742	591	602	490	9943
1186	0	0	0	0	0	0	0	0	0	0	0	0	0	559881	50411	40887	2555	1509	11659
1740	211.476	0.121538	0	0	34.8647	0.0200372	211.476	0	201.798	0.115976	128.565	0.0738879	1079496	567832	564529	61993	61977	12661	23529
406	0	0	172.479	0.424826	73.6072	0.181298	0	172.479	0	0	0	0	1013279	1697269	25070	52001	25081	6382	44103
698	164.583	0.235793	114.242	0.163671	49.6415	0.0711197	164.583	114.242	2.72858	0.00390914	14.3916	0.0206183	655914	420297	141894	55937	55937	0	5939
1393	570.345	0.409436	1415.98	1.0165	270.634	0.194281	570.345	1415.98	46.167	0.0331421	22.0671	0.0158414	178389	1571035	173872	174867	0	0	56205
1150	862.242	0.749776	1229.21	1.06888	393.177	0.341893	862.242	1229.21	26.5635	0.0230987	31.0379	0.0269895	915270	152215	73227	72886	9778	6199	16244
453	2869.13	6.33363	146.187	0.322708	395.101	0.872188	2869.13	146.187	30.5105	0.067352	27.44	0.060574	3411871	3963582	3447241	3403534	1321114	0	155116
894	49.8569	0.0557683	209.716	0.234582	0	0	49.8569	209.716	2.81613	0.00315003	0.287832	0.00032196	205673	71069	3931	79657	4289	3288	7055
3950	730.579	0.184957	832.274	0.210702	91.5555	0.0231786	730.579	832.274	59.0292	0.0149441	86.3496	0.0218607	63308	322721	95735	12775	12766	8728	15059
894	0	0	0	0	0	0	0	0	0	0	0	0	42910	104589	37925	39274	2674	2843	19561
2684	265.987	0.0991008	394.437	0.146959	1869.97	0.696711	265.987	394.437	73.4163	0.0273533	88.8921	0.0331193	1720444	1979583	1736157	1309111	72626	0	70075
895	105.738	0.118143	387.411	0.432862	0	0	105.738	387.411	4.74218	0.00529853	19.7645	0.0220832	731271	97834	102730	107793	42819	6150	50
621	105.738	0.17027	0	0	0	0	105.738	0	1.40806	0.00226741	1.58308	0.00254924	37809	72982	17806	18621	6361	0	6929
1055	476.065	0.451247	77.0478	0.0730311	0	0	476.065	77.0478	18.7061	0.0177309	43.4147	0.0411513	69330	12062	50076	50726	1946	1403	13763
2558	981.792	0.383812	3237.96	1.26582	620.794	0.242687	981.792	3237.96	58.1829	0.0227455	33.3406	0.0130338	370868	3138532	467478	59627	59587	0	0
352	334.419	0.950055	558.157	1.58567	66.4952	0.188907	334.419	558.157	33.8519	0.0961701	18.7091	0.0531508	97798	25068	44799	45243	5357	1273	17739
2307	765.934	0.332004	2671.47	1.15798	326.809	0.14166	765.934	2671.47	0	0	0	0	647540	201590	81788	81326	4099	801	7555
1727	379.938	0.219999	469.03	0.271586	0	0	379.938	469.03	12.5485	0.00726609	52.6733	0.0304999	2114532	1941884	2125797	1598134	472735	40109	15397
793	362.743	0.457431	404.947	0.510651	272.272	0.343345	362.743	404.947	5.2164	0.00657806	6.71608	0.00846921	380241	51702	135675	136795	14217	14190	3040
511	0	0	118.892	0.232666	0	0	0	118.892	9.35304	0.0183034	6.28433	0.0122981	400609	502982	405562	38323	10359	1230	3138917
1046	21.1248	0.0201958	48.4928	0.0463602	49.4104	0.0472375	21.1248	48.4928	1.63423	0.00156236	0.671608	0.000642073	94951	11459	16762	937	997	3422	48353
446	130.577	0.292775	294.276	0.659811	63.639	0.142688	130.577	294.276	4.57438	0.0102565	19.5246	0.0437772	323303	49051	272375	225204	52533	2885	3862
458	2.25102	0.00491489	305.33	0.66666	0	0	2.25102	305.33	0.087548	0.000191153	5.08503	0.0111027	51076	605177	59623	35986	7979	9039	1133
2599	288.895	0.111156	846.905	0.325858	299.135	0.115096	288.895	846.905	34.3334	0.0132102	64.2825	0.0247336	101024	41293	97656	797	757	1433	9433
3699	4026.71	1.08859	1460.82	0.394922	515.2	0.139281	4026.71	1460.82	70.5637	0.0190764	119.546	0.0323185	233757	144	15216	15065	15065	10040	10393
861	105.738	0.122808	375.45	0.436062	133.141	0.154636	105.738	375.45	66.3906	0.0771087	53.7286	0.0624026	1090938	241737	470433	299689	48751	2486	985
676	105.738	0.156417	209.075	0.309282	0	0	105.738	209.075	8.87153	0.0131236	20.1482	0.0298051	0	100924	1694	2929	0	1128	0
2158	0	0	0	0	0	0	0	0	0	0	0	0	32223	686231	18862	19775	6855	4273	3166
636	176.761	0.277926	20.288	0.0318994	0	0	176.761	20.288	3.21009	0.00504731	0	0	334549	69544	120155	436859	60916	3353	10321
1067	1489.98	1.39642	492.187	0.461281	497.432	0.466197	1489.98	492.187	1.16731	0.00109401	6.71608	0.00629436	1606720	1807821	430422	211694	19468	25149	48571
742	156.471	0.210878	422.682	0.569652	0	0	156.471	422.682	10.5495	0.0142177	9.69035	0.0130598	11565543	11887694	11556793	11558007	11088487	11113536	8471333
1728	236.22	0.136701	307.558	0.177985	38.8657	0.0224917	236.22	307.558	3.61865	0.00209413	9.40251	0.00544127	70178	212435	10120	10006	10006	8998	45093
1182	80.0182	0.0676973	63.1356	0.0534142	83.1985	0.0703879	80.0182	63.1356	5.55929	0.00470329	18.2294	0.0154225	922201	10772	594516	42852	12794	4864	7885
897	174.714	0.194776	0	0	159.305	0.177597	174.714	0	12.9279	0.0144124	38.3296	0.0427309	1275124	799591	312728	161612	10017	5275	2383
649	2869.42	4.42129	115.228	0.177547	0	0	2869.42	115.228	186.827	0.28787	42.0235	0.0647511	224609	107870	401132	35104	35052	19403	37135
1067	0	0	0	0	0	0	0	0	38.7692	0.0363348	9.2586	0.00867722	34924	3745	7623	7684	6054	0	0
810	89.5376	0.11054	0	0	134.041	0.165482	89.5376	0	3.56028	0.00439541	0	0	0	111902	1458	2729	2769	833	2968
753	573.508	0.761631	1534.94	2.03844	119.196	0.158295	573.508	1534.94	0	0	0	0	598742	826967	299895	275732	184992	57857	54969
490	0	0	392.287	0.800587	0	0	0	392.287	8.62348	0.0175989	5.27692	0.0107692	97478	19943	68532	23755	23725	3327	5488
1102	185.111	0.167977	539.342	0.489421	0	0	185.111	539.342	25.2722	0.022933	28.4954	0.0258579	17446	733	70867	39563	9988	0	12661
1386	0	0	0	0	0	0	0	0	74.5179	0.0537648	135.953	0.09809	668447	20371	550336	495336	52838	4715	22724
799	89.188	0.111624	0	0	0	0	89.188	0	2.1887	0.0027393	6.71608	0.00840561	32028	4538776	2647	18041	2552	4648	25420
12524	5789.07	0.462238	3716.71	0.296767	3519.33	0.281007	5789.07	3716.71	444.897	0.0355236	457.653	0.0365421	0	13004763	7922	10574	0	8346	0
575	5804.32	10.0945	333.481	0.579968	431.762	0.75089	5804.32	333.481	52.1276	0.0906566	54.6881	0.0951097	0	144578	8967	10921	10901	10649	3370
572	169.181	0.29577	118.892	0.207854	0	0	169.181	118.892	595.837	1.04167	129.525	0.226441	118618	4410	129091	34926	34909	863	3192
642	7923.4	12.3418	338.289	0.52693	759.475	1.18298	7923.4	338.289	33.312	0.0518879	31.9014	0.0496907	571634	712708	473142	470991	125101	2286	0
859	59.7649	0.069575	1.237	0.00144005	83.4437	0.0971405	59.7649	1.237	10.5568	0.0122897	15.3511	0.0178708	594953	4142546	574524	601791	41243	1780	14131
722	0	0	254.649	0.352699	0	0	0	254.649	11.5417	0.0159858	6.71608	0.00930205	1059	215853	14452	17	17	0	25408
700	3327.58	4.75368	303.964	0.434234	66.0987	0.0944267	3327.58	303.964	76.6556	0.109508	72.8215	0.104031	0	144702	45709	44030	6142	11405	2457
3281	905.805	0.276076	1239.33	0.37773	385.355	0.117451	905.805	1239.33	57.3585	0.017482	96.2798	0.0293447	183998	177440	99928	27194	27234	50067	40001
739	383.645	0.519141	118.892	0.160883	37.5324	0.0507881	383.645	118.892	15.7586	0.0213243	7.67552	0.0103864	2537601	3088562	2126485	2126930	1216001	498413	29655
878	0	0	118.892	0.135413	0	0	0	118.892	8.88612	0.0101209	1.58308	0.00180305	131595	579039	27616	59173	59173	1010	22755
8731	2728.8	0.312541	2006.78	0.229845	1278.16	0.146393	2728.8	2006.78	102.891	0.0117845	124.727	0.0142856	509082	364	3970	4283	3703	684	0
3612	922.146	0.255301	1231.06	0.340825	411.483	0.113921	922.146	1231.06	56.3225	0.0155932	66.777	0.0184875	774255	97505	118593	66616	66693	3796	1819
1008	530.53	0.52632	81.2431	0.0805984	55.8581	0.0554148	530.53	81.2431	16.0942	0.0159665	13.3362	0.0132304	0	32105	3310	5958	0	0	1649
2129	664.771	0.312246	194.19	0.0912117	221.902	0.104228	664.771	194.19	32.9108	0.0154583	30.9899	0.0145561	1349500	209144	1364755	22627	22307	94	12654
2857	490.7	0.171754	2525.83	0.884086	110.951	0.0388348	490.7	2525.83	72.2928	0.0253037	89.9475	0.0314832	7825851	8148002	7817101	7818315	7348795	7373844	4731641
1845	8419.27	4.56329	548.666	0.29738	1050.08	0.569149	8419.27	548.666	188.863	0.102365	142.813	0.0774052	73697	21036	96872	58120	17100	5679	0
613	57.3445	0.0935472	537.981	0.877619	55.5994	0.0907005	57.3445	537.981	6.3983	0.0104377	7.24377	0.0118169	22666	177205	52074	52786	52806	4615	2202
1136	2369.21	2.08557	669.618	0.589452	183.72	0.161726	2369.21	669.618	24.6302	0.0216815	25.3292	0.0222969	10521	243830	0	0	0	0	1341295
1322	403.433	0.305169	118.892	0.0899337	0	0	403.433	118.892	24.5061	0.0185372	34.3959	0.0260181	3087729	2931557	2956908	77734	0	11040	0
663	136.232	0.205478	438.851	0.661917	134.097	0.202258	136.232	438.851	55.8775	0.0842798	44.9977	0.0678699	460937	2589189	114585	209194	59556	13030	0
1194	282.072	0.236241	1029.82	0.862496	0	0	282.072	1029.82	64.5958	0.0541004	94.6008	0.0792302	1674545	1747202	1671073	304541	4672	4656	2142
571	0	0	0	0	0	0	0	0	0.189687	0.000332201	7.67552	0.0134422	472808	431375	430147	431658	44805	12907	0
7580	806.876	0.106448	2911	0.384037	632.51	0.0834445	806.876	2911	897.462	0.118399	1270.3	0.167586	261898	211115	114121	18107	7107	7076	5342
608	0	0	35.6677	0.058664	0	0	0	35.6677	0.233461	0.000383983	0	0	511088	2044305	527288	529316	529336	16581	3362639
1072	1308.01	1.22016	742.276	0.692421	434.065	0.404912	1308.01	742.276	28.1904	0.0262971	15.351	0.01432	2618	680868	4652	26342	5344	5463	16501
1200	1797.71	1.49809	640.492	0.533743	342.301	0.285251	1797.71	640.492	12.5485	0.0104571	34.6358	0.0288632	24183	294090	14516	13992	804	584	3882
471	144.661	0.307135	122.661	0.260426	24.5483	0.0521195	144.661	122.661	10.6079	0.0225221	6.71608	0.0142592	327143	876980	120752	75985	3004	9036	0
801	490.068	0.61182	327.874	0.40933	84.8269	0.105901	490.068	327.874	15.4741	0.0193185	11.8971	0.0148528	98014	1385333	87903	89227	6827	0	26513
840	116.174	0.138303	122.892	0.1463	25101.9	29.8832	116.174	122.892	178.452	0.212443	85.9658	0.10234	1380075	1474974	1025168	129925	38143	745	0
1308	164.019	0.125397	0	0	96.5091	0.0737837	164.019	0	36.8577	0.0281787	36.6506	0.0280204	52166	267859	64591	2619	2619	114	0
960	115.2	0.12	452.605	0.471463	173.397	0.180622	115.2	452.605	5.23099	0.00544895	0	0	941126	501188	908692	909755	74215	12022	25521
4809	340.729	0.0708524	237.785	0.0494458	140.506	0.0292172	340.729	237.785	29.314	0.00609565	21.5394	0.00447898	0	607863	24747	25384	180	10058	9553
1300	11084.3	8.52636	549.832	0.422948	110.951	0.085347	11084.3	549.832	0	0	0	0	0	121172	2578	3999	2853	1935	387
11055	4060.82	0.367329	3117.15	0.281967	2245.17	0.203091	4060.82	3117.15	426.119	0.0385453	322.036	0.0291304	83115	367098	54651	14744	14744	1207	30143
1198	105.738	0.088262	543.814	0.453935	137.012	0.114367	105.738	543.814	21.2012	0.0176972	20.1483	0.0168182	743822	2042052	646729	116197	20118	4788	0
624	0	0	0	0	0	0	0	0	9.71782	0.0155734	19.8124	0.0317507	391318	13451	18030	2626	386	3485	44346
831	4293.54	5.16672	207.395	0.249573	61.4216	0.0739129	4293.54	207.395	15.4522	0.0185947	7.67552	0.00923649	522927	617826	310693	158971	1645	1411	3744
1268	225.545	0.177875	250.652	0.197675	26.0161	0.0205174	225.545	250.652	11.1915	0.00882614	0	0	866331	17305812	520098	519851	197609	232794	15392
972	0	0	0	0	0	0	0	0	18.0349	0.0185544	29.7426	0.0305994	206667	2077802	236452	235837	21140	15961	24844
2296	623.403	0.271517	319.988	0.139368	253.272	0.11031	623.403	319.988	24.0027	0.0104542	90.6671	0.0394892	167065	36016	149475	44810	44750	1971	5062
748	0	0	0	0	0	0	0	0	5.69061	0.00760777	0	0	704163	856037	404183	404635	193489	159850	183712
928	279.841	0.301553	914.753	0.985725	95.7592	0.103189	279.841	914.753	46.9768	0.0506216	55.4077	0.0597065	889906	966284	878390	736137	95157	4382	0
1065	0	0	34.1433	0.0320594	101.243	0.0950635	0	34.1433	16.1234	0.0151394	12.3768	0.0116214	195774	645904	192734	38426	38432	9311	27982
602	133.745	0.222167	403.135	0.669659	194.137	0.322486	133.745	403.135	4.82973	0.00802281	9.69035	0.0160969	85023	5294	33087	5918	5727	5972	12758
521	211.477	0.405906	16.842	0.0323263	0	0	211.477	16.842	8.64537	0.0165938	3.11818	0.00598499	5004	177874	66692	47395	46975	461	79548
1069	43.2146	0.0404253	148.06	0.138503	160.728	0.150354	43.2146	148.06	7.06221	0.00660637	13.5281	0.0126549	1194440	743131	690421	22651	98432	2895	9154
1479	0	0	0	0	0	0	0	0	20.4206	0.013807	29.7427	0.02011	107192	114366	108877	110769	16982	0	31371
571	0	0	0	0	0	0	0	0	7.98146	0.013978	7.57958	0.0132742	625676	1610489	347277	368473	29648	5876	24957
835	132.857	0.15911	536.928	0.643027	370.164	0.44331	132.857	536.928	14.2047	0.0170116	0	0	255133	327135	217335	203150	76651	2537	42298
1166	101.709	0.0872287	630.179	0.540462	4.15584	0.00356419	101.709	630.179	0	0	0	0	358992	0	144728	992	278	0	7303
11986	26560.1	2.21593	1781.5	0.148632	1809.99	0.151009	26560.1	1781.5	212.742	0.0177492	229.546	0.0191512	168239	172550	130964	54051	3898	8335	1155
691	91.1529	0.131914	611.131	0.884415	64.1519	0.0928392	91.1529	611.131	8.74021	0.0126486	28.8791	0.0417933	196827	372772	192678	153553	89093	3207	10333
740	105.738	0.142889	395.342	0.534246	28.3117	0.038259	105.738	395.342	6.42018	0.00867592	31.8534	0.0430452	1344064	1367383	54997	1208674	18596	56127	514210
584	78.7857	0.134907	84.6319	0.144918	83.4934	0.142968	78.7857	84.6319	1.63423	0.00279834	10.9376	0.0187288	88679	124784	7167	21809	7170	1574	3132
645	464.904	0.720781	1624.77	2.51902	53.5626	0.0830428	464.904	1624.77	7.59478	0.0117749	25.713	0.0398651	0	141132	20340	27362	2418	1083	0
1253	461.474	0.368295	353.5	0.282123	238.558	0.190389	461.474	353.5	51.3104	0.0409501	52.4334	0.0418463	247639	58755	56133	27374	27344	2799	3075
550	105.738	0.192251	352.214	0.640389	175.24	0.318618	105.738	352.214	17.7722	0.0323131	15.447	0.0280854	81648	119714	19466	19342	19852	0	463
777	410.545	0.528371	237.785	0.306029	197.024	0.25357	410.545	237.785	20.1433	0.0259245	28.7832	0.037044	266251	298782	61160	34682	34662	39641	0
1234	309.713	0.250983	998.736	0.809348	78.9124	0.0639485	309.713	998.736	100.826	0.0817068	122.808	0.0995205	1862	201914	36106	46140	9980	2132	0
944	376.824	0.399178	446.753	0.473256	34421.1	36.4631	376.824	446.753	8.7548	0.00927415	10.0741	0.0106717	200407	403064	156513	157090	80910	5048	22792
2980	793.084	0.266136	1964.49	0.659226	342.002	0.114766	793.084	1964.49	56.6508	0.0190103	35.931	0.0120574	321389	485200	283681	138655	18275	0	0
754	864.681	1.14679	113.861	0.151009	48.6016	0.0644583	864.681	113.861	24.01	0.0318436	25.9529	0.0344202	696615	320088	84614	53216	10086	10117	16925
3153	830.694	0.263462	3157.06	1.00129	611.113	0.19382	830.694	3157.06	64.2748	0.0203853	97.0474	0.0307794	124	53277	40084	40574	40185	292	0
1575	211.476	0.13427	117.232	0.0744328	0	0	211.476	117.232	3.42167	0.00217249	0.143916	9.14e-05	19626	74591	3387	3918	3938	3508	3872
1631	3413.43	2.09284	482.061	0.295561	155.652	0.0954336	3413.43	482.061	60.2987	0.0369704	132.547	0.0812671	438527	663772	183171	84250	6675	3541	18505
698	41.3757	0.0592775	112.197	0.160741	45.6088	0.0653422	41.3757	112.197	1.24026	0.00177688	0	0	0	90357	1000	2043	2023	2842	0
1313	253.719	0.193236	19.7926	0.0150743	0	0	253.719	19.7926	15.2115	0.0115853	6.71608	0.00511506	3582	528904	36849	20326	20350	3339	14801
1059	317.214	0.299541	475.597	0.4491	110.951	0.10477	317.214	475.597	5.58118	0.00527024	9.35454	0.00883337	869889	735895	92360	297699	12019	2360	35935
1074	173.943	0.161958	93.0299	0.08662	111.78	0.104078	173.943	93.0299	5.06319	0.00471433	14.3916	0.0134	2580853	3131814	2169737	2170182	1259253	541665	72907
563	528.692	0.939061	1170.18	2.07848	172.165	0.3058	528.692	1170.18	7.91579	0.01406	7.67552	0.0136333	262450	1560680	165357	5665	5685	1391	53993
2009	575.459	0.28644	2704.72	1.3463	190.35	0.0947485	575.459	2704.72	13.3073	0.00662384	14.3916	0.00716356	277003	109548	109555	111131	109571	230	177492
971	7119.57	7.3322	356.764	0.36742	236.033	0.243083	7119.57	356.764	182.268	0.187711	152.695	0.157255	12304	316915	52423	18628	1762	8950	7075
1315	125.322	0.0953021	235.625	0.179183	136.967	0.104157	125.322	235.625	14.6205	0.0111183	24.4178	0.0185686	1265923	519507	233881	234385	18827	2553	874
1076	2837.71	2.63727	531.593	0.494046	256.721	0.238589	2837.71	531.593	48.2389	0.0448317	45.8613	0.042622	92951	2516055	51591	52060	20334	4549	3768
799	232.73	0.291277	463.358	0.579922	176.473	0.220867	232.73	463.358	15.1969	0.0190199	28.0157	0.0350634	1451290	1268307	1524360	168178	117151	2552	0
7580	0	0	0	0	0	0	0	0	0	0	3.69384	0.000487315	830589	1323529	791499	216007	6866	7689	5164
1298	648.641	0.499723	191.861	0.147813	148.286	0.114242	648.641	191.861	13.9274	0.0107299	42.1194	0.0324495	86293	42152	14711	15011	3864	1227	31825
1637	306.668	0.187335	0	0	0	0	306.668	0	7.7334	0.00472413	7.67552	0.00468877	7682961	11667043	2826773	268215	4877	152	5183
714	410.917	0.575515	3189.02	4.46641	935.236	1.30985	410.917	3189.02	0.393966	0.000551773	6.71608	0.00940627	1930776	1205558	1205888	701106	3051	12663	13316
1818	422.473	0.232383	1804.67	0.992669	358.955	0.197445	422.473	1804.67	29.3869	0.0161644	39.6249	0.0217959	1506011	32463	630086	83577	83579	2965	3026
1010	3549.74	3.51459	220.758	0.218572	117.647	0.116482	3549.74	220.758	0.0583654	5.78e-05	4.60531	0.00455972	26612	269170	8144	8464	982	1056	2640
1932	0	0	0	0	0	0	0	0	0	0	0	0	550	50756	7522	7448	7468	2031	0
4974	0	0	0	0	0	0	0	0	89.5032	0.0179942	122.521	0.0246322	7557	293665	6291	6846	6886	0	4683
7002	120.877	0.0172632	86.1604	0.0123051	185.185	0.0264474	120.877	86.1604	29.4745	0.00420944	27.8238	0.00397369	0	186021	3506	6607	3921	958	0
703	0	0	0	0	0	0	0	0	0	0	0	0	20650	83890	63367	24501	7253	5279	7209
546	147.447	0.270049	426.055	0.780321	95.3347	0.174606	147.447	426.055	9.99506	0.018306	1.34322	0.0024601	106532	2784197	135617	136689	22002	1493	0
1179	0	0	204.666	0.173593	0	0	0	204.666	7.60208	0.00644791	13.624	0.0115556	1553420	2748271	764154	618300	24809	992	721
963	224.672	0.233305	121.549	0.126219	95.1748	0.0988316	224.672	121.549	10.9289	0.0113488	15.3511	0.0159409	401036	1934253	417236	419264	419284	7772	3473116
1290	0	0	123.921	0.0960631	0	0	0	123.921	5.85842	0.00454141	12.5207	0.00970596	33568	83250	63665	1793	1913	3338	31138
2676	12231.8	4.57094	849.116	0.317308	405.835	0.151657	12231.8	849.116	245.485	0.0917357	246.576	0.0921435	450550	240308	345379	214962	21474	214	11532
1187	1001.34	0.843593	0.87727	0.000739065	0	0	1001.34	0.87727	10.3161	0.00869087	6.71608	0.00565803	548197	151339	61408	18178	12818	14198	17451
593	159.838	0.269541	129.317	0.218072	44.1685	0.0744831	159.838	129.317	7.46346	0.0125859	7.91538	0.013348	142979	22688	118855	7863	4773	2883	13781
1016	985.477	0.969958	164.46	0.16187	96.1401	0.094626	985.477	164.46	21.0772	0.0207453	28.8312	0.0283772	21591	173742	58277	60358	27559	2689	21625
1271	1283.1	1.00952	1260.3	0.991583	49.9287	0.039283	1283.1	1260.3	24.528	0.0192982	35.4993	0.0279302	0	366757	3952	814	894	327	44568
2848	0	0	0	0	0	0	0	0	10.7976	0.00379128	14.3916	0.00505323	118293	535544	100753	100369	86149	86157	10543
1134	1716.62	1.51377	316.5	0.2791	200.451	0.176765	1716.62	316.5	19.1292	0.0168688	29.2629	0.0258051	89024	273552	49154	274769	49447	88315	84770
