DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	733	3159.44	4.31029	162.832	0.222144	89543.8	122.161	1999.6	2.72797	586.944	0.800742	180.375	0.246077	0	0	620	0	0	23072	350
1	3137	13883.8	4.42584	836.275	0.266584	3975.44	1.26727	4868.1	1.55183	179.846	0.0573304	183.109	0.0583708	0	54	3284	1871	0	18004	0
1	2402	12304.8	5.12273	533.195	0.221979	16381.2	6.8198	4360.5	1.81536	940.244	0.391442	682.018	0.283938	0	0	6950	0	0	15073	0
1	591	235.386	0.398285	49.3009	0.0834195	65.7688	0.111284	38.8	0.0705455	3.46544	0.00586369	12.6646	0.0214291	525	361	2930	2930	1317	46771	677
1	780	34.7679	0.0445742	57.467	0.0736756	52.9072	0.0678298	143.1	0.183462	8.02523	0.0102888	7.67552	0.00984041	0	4250	97272	3872	13880	129381	575928
1	719	105.738	0.147062	0	0	0	0	126.4	0.1758	2.50241	0.00348041	0	0	33067	5247	519458	21905	407278	551567	818382
1	1153	0	0	118.892	0.103116	0	0	138.9	0.120468	1.16731	0.00101241	20.1962	0.0175162	3894	5682	49152	120708	349439	1035149	334366
1	1245	84.7245	0.0680518	242.681	0.194924	0	0	0	0	8.93719	0.00717846	7.67552	0.00616508	8490	13865	126588	16662	172306	1212190	157233
1	645	0	0	214.006	0.331793	23.7196	0.0367746	0	0	4.8735	0.00755582	10.6498	0.0165113	2322	52	132590	10627	43786	1118803	155598
1	977	207.162	0.212039	693.424	0.709748	0	0	90.8	0.0929376	8.99555	0.00920732	24.9455	0.0255327	0	3181	50924	30801	928892	1105929	980464
1	430	67.8685	0.157834	77.2334	0.179613	0	0	675.3	1.57047	3.39248	0.0078895	2.3986	0.00557815	105795	29362	1097386	658388	1096861	1097699	2391312
1	851	195.488	0.229716	0	0	51.427	0.0604312	2185.5	2.56816	840.454	0.987607	244.657	0.287494	102116	25683	1093707	654709	1093182	1094020	2387633
1	1080	128.724	0.119189	65.3363	0.0604966	0	0	1298.1	1.20194	12.4829	0.0115582	69.7033	0.0645401	98831	22398	1090422	651424	1089897	1090735	2384348
1	1144	272.168	0.237909	0	0	63.5099	0.0555157	3986.6	3.48479	201.127	0.17581	341.56	0.298567	90850	14417	1082441	643443	1081916	1082754	2376367
1	657	91.4046	0.139124	0	0	0	0	12899.6	19.6341	48.5892	0.0739561	88.2205	0.134278	89802	13369	1081393	642395	1080868	1081706	2375319
1	350	0	0	4.95385	0.0141539	0	0	174.6	0.498857	2.51701	0.00719144	0	0	15124	1978	91921	7214	343422	343374	949642
1	509	0	0	0	0	14.7773	0.029032	33.1	0.0650295	6.47855	0.012728	12.5207	0.0245986	774	7989	160768	19291	412269	412221	880636
1	1591	305.218	0.19184	130.539	0.0820485	38.7269	0.0243412	223.7	0.167817	15.175	0.00953802	7.62755	0.00479418	7252	3656	243177	78297	494678	494630	797145
1	653	198.604	0.304141	43.5939	0.0667594	302.999	0.46401	0	0	3.78645	0.00579854	20.1482	0.0308549	12102	804	722807	10911	726404	2702695	1276263
1	877	105.738	0.120568	237.785	0.271134	110.951	0.126512	167.6	0.191106	18.4434	0.0210302	28.1116	0.0320543	13338	5515	1293330	76825	1296927	3073454	1846786
1	628	200.442	0.319176	154.56	0.246115	0	0	69.5	0.110669	5.75628	0.00916605	7.67552	0.0122222	20865	5347	1470516	50128	1474113	2896517	2023972
1	1194	414.285	0.346972	0	0	0	0	260.9	0.218509	6.17942	0.0051754	49.5551	0.0415034	17985	10278	385818	157567	894083	1400647	2484141
1	578	230.733	0.399193	367.082	0.635089	0	0	227	0.392734	5.69062	0.00984537	6.71608	0.0116195	1098	11000	73605	25692	70369	365965	725872
1	506	32.1811	0.063599	0	0	0	0	338.3	0.668577	1.16731	0.00230693	6.71608	0.0132729	0	2016	37615	17347	682251	642624	677389
1	645	105.738	0.163935	338.843	0.525339	110.951	0.172017	0	0	17.9473	0.0278253	33.5804	0.0520627	15682	1837	1270307	136294	268449	267441	1282018
1	1480	271.195	0.18324	205.015	0.138523	0	0	390.3	0.263716	15.0218	0.0101498	37.3222	0.0252177	776	4428	166394	96982	512859	673337	595819
1	777	190.328	0.244953	118.892	0.153015	202.008	0.259984	338	0.435006	1.96983	0.00253517	7.67552	0.0098784	10093	14103	353541	22886	700006	860484	782966
1	768	358.997	0.467444	245.166	0.319227	0	0	152.7	0.231364	14.6789	0.0191131	26.8643	0.0349796	0	24270	35365	24175	55887	1546522	82758
1	760	253.757	0.333891	516.086	0.679061	61.2356	0.0805732	98.6	0.129737	4.92458	0.00647971	20.1483	0.0265109	7333	1715	170616	8894	517706	386686	552957
1	543	211.476	0.389458	0	0	0	0	129.2	0.422222	3.60405	0.0066373	0	0	20012	4042	5124	5084	4873	240479	33327
1	547	162.957	0.297911	185.87	0.339799	0	0	69.5	0.127057	4.18771	0.00765578	6.28433	0.0114887	0	2258	112546	2330	92347	27083	143713
1	698	105.738	0.151487	0	0	110.951	0.158956	177.3	0.254011	2.66292	0.00381507	0	0	0	491	915948	189949	914974	403356	977633
1	1511	163.389	0.108133	0	0	34.4331	0.0227883	261	0.172733	11.3812	0.00753226	26.4805	0.0175252	11537	3897	1696688	291326	1709348	1197730	1772007
1	695	65.9497	0.0948916	270.465	0.389158	60.4492	0.0869773	392	0.564029	1.16731	0.00167958	14.1038	0.0202932	0	12759	1265703	115744	1834580	1629531	2203808
1	641	75.0589	0.117097	0	0	11.3739	0.017744	0	0	2.49512	0.00389254	17.3179	0.027017	4253	5860	9489	3660	16994	241777	56156
1	1021	4182.88	4.09684	124.608	0.122045	262.685	0.257282	2244.4	2.19824	143.586	0.140633	78.4822	0.076868	0	0	6476	6495	5271	161528	0
1	1567	8597.22	5.48642	349.672	0.223148	858.512	0.54787	1977.9	1.26222	254.064	0.162134	184.548	0.117772	556	0	4885	4350	3448	163127	0
1	654	0	0	237.788	0.363591	0	0	107.6	0.164526	2.1887	0.00334663	0	0	46534	9079	117529	30735	597998	774993	581444
1	602	302.256	0.502087	56.1673	0.0933012	0	0	962.4	1.59867	8.96637	0.0148943	38.3776	0.0637502	0	0	60582	11082	94096	367597	132359
1	665	0	0	125.82	0.189202	0	0	131.7	0.265524	2.30543	0.00346681	0.383776	0.000577107	22191	0	933959	27454	32205	456592	971234
1	654	93.096	0.142349	153.941	0.235384	173.973	0.266013	130.2	0.199083	9.86375	0.0150822	3.54993	0.00542802	0	2184	67335	61042	187934	189175	353058
1	560	0	0	150.597	0.268923	60.4492	0.107945	150.5	0.26875	5.99704	0.010709	0	0	52668	1385	123103	35300	132260	133501	354523
1	857	0	0	118.892	0.138731	0	0	0	0	1.30592	0.00152383	0	0	31810	5731	21252	18492	71740	89635	37749
1	834	161.878	0.194098	213.582	0.256094	7.0618	0.00846739	357	0.428058	5.50822	0.00660458	29.7426	0.0356626	29296	3467	208862	57638	162359	162276	358812
1	809	0	0	118.892	0.146962	0	0	189.9	0.234734	5.07778	0.00627661	6.71608	0.00830171	31393	2152	385440	48581	589454	2128682	716160
1	482	116.662	0.242037	154.043	0.319591	0	0	401.3	0.832573	9.29468	0.0192836	4.89314	0.0101518	106289	331	145915	29075	86192	1525261	39886
1	510	99.6577	0.195407	0	0	0	0	2.4	0.00470588	5.73439	0.0112439	5.94853	0.0116638	3730	4026	4757	5217	4224	211924	34131
1	1301	312.616	0.240289	462.691	0.355643	0	0	0	0	9.68134	0.00744146	6.71608	0.00516224	0	9160	160329	9222	229555	625969	405916
1	628	0	0	26.6327	0.0424088	0	0	0.2	0.000318471	5.0486	0.00803917	10.8417	0.0172638	4658	13401	3929	3909	73911	261285	352813
1	2947	22983.6	7.79899	1075.3	0.36488	3443.92	1.16862	4010.2	1.36077	435.179	0.147669	267.156	0.0906536	199	0	5016	5036	3446	241920	0
1	2077	0	0	118.892	0.0572424	84.1698	0.0405247	0	0	4.3774	0.00210756	6.71608	0.00323355	0	3666	2287	8466	43984	1869272	1483981
1	627	186.651	0.297688	0	0	110.951	0.176956	54.2	0.0864434	5.94596	0.00948319	22.0671	0.0351948	0	1497	24589	24276	126127	2544620	810083
1	1171	510.302	0.435783	118.892	0.101531	43.6153	0.0372462	129.3	0.110418	9.7616	0.00833612	39.8168	0.0340024	5189	3691	19040	4260	3757	1422538	1425
1	1069	171.965	0.160865	115.61	0.108148	0	0	189	0.176801	7.67503	0.00717964	9.73832	0.00910974	537	7272	23208	23208	23691	350145	35254
1	529	46.5628	0.0880204	0	0	0	0	335.3	0.633837	2.49512	0.00471667	32.3811	0.061212	8577	6805	27187	1824	26659	416897	144112
1	1162	295.357	0.25418	131.633	0.113282	0	0	100.8	0.086747	3.79375	0.00326484	17.8456	0.0153576	0	204	12569	589	11350	98765	3028
1	518	71.7033	0.138423	431.429	0.832875	0	0	0.7	0.00135135	19.246	0.0371544	47.972	0.0926101	2855	10609	47607	15563	21342	433253	72922
1	2334	697.501	0.298844	1118.49	0.479215	207.633	0.0889601	1367.9	0.586075	102.46	0.043899	441.439	0.189134	12701	4258	0	3631	76191	840084	489928
1	705	2590.81	3.6749	88.1441	0.125027	0	0	1411.2	2.0017	92.3996	0.131063	94.5049	0.134049	0	1445	10106	1446	9337	34548	410
1	789	1540.73	1.95276	209.708	0.26579	130.538	0.165447	1511.4	1.91559	143.469	0.181837	48.1639	0.0610442	787	0	45613	2313	39209	357235	0
1	882	225.215	0.255346	168.127	0.190621	133.116	0.150925	392.9	0.445465	8.28787	0.00939668	28.2076	0.0319814	12959	7217	155709	65173	112922	42354	241363
1	566	120.449	0.212808	164.481	0.290603	169.103	0.298769	0	0	8.17114	0.0144367	14.3916	0.0254269	2821	712	8429	8409	27677	75658	25380
1	1234	17.858	0.0144716	149.677	0.121294	104.487	0.0846733	624.1	0.921861	8.51405	0.00689955	27.1042	0.0219645	52951	362	30150	30182	186053	160355	45994
1	390	0	0	45.5721	0.116852	0	0	45.6	0.116923	4.23878	0.0108687	0	0	0	1870	202310	4127	471906	296197	486381
1	782	353.548	0.452108	16.8242	0.0215143	157.958	0.201992	0	0	5.12155	0.0065493	6.71608	0.00858834	0	12939	355995	48751	625591	449882	640066
1	906	0	0	8.62956	0.0095249	0	0	214.1	0.236313	4.73488	0.00522614	28.6393	0.0316107	4435	2619	41004	3922	277355	1555187	451446
1	1059	69.0519	0.0652048	230.025	0.21721	200.197	0.189043	306.2	0.289141	3.51651	0.00332059	14.3916	0.0135898	32141	1181	57049	3539	133769	46772	124877
1	1177	571.654	0.485687	271.148	0.230372	144.402	0.122687	194.9	0.16559	49.7929	0.0423049	50.2747	0.0427143	18705	17425	158552	212	281572	472712	260505
1	817	407.035	0.498207	335.18	0.410257	33.5763	0.041097	685.1	1.35933	34.6325	0.0423899	77.7147	0.095122	0	1519	18732	18823	56693	139962	162275
1	1386	416.377	0.300416	0	0	105.595	0.0761868	242.7	0.451955	21.2304	0.0153177	20.628	0.0148831	5594	1352	2460	500	2478	287883	92
1	1165	193.954	0.166484	47.1729	0.0404917	1160.58	0.996207	172.5	0.148069	9.84185	0.00844794	22.259	0.0191064	1040	327	1498	1478	0	57561	487
1	1323	0	0	0	0	0	0	254.1	0.984884	25.0679	0.0189478	24.8495	0.0187827	15886	8843	46342	17067	95485	12323	106535
1	833	279.194	0.335167	47.7501	0.057323	47.5631	0.0570986	274.7	0.329772	9.38222	0.0112632	11.1775	0.0134183	0	2286	470991	125101	473142	712708	571634
1	2753	21369	7.76209	1569.84	0.570228	144266	52.4031	6505.9	2.3632	1750.27	0.635767	699.864	0.254219	1908	16	114	0	0	86578	0
1	849	266.482	0.313878	0	0	183.642	0.216304	212.2	0.249941	9.48437	0.0111712	45.7653	0.053905	0	13781	375499	25255	627532	578432	928121
1	854	92.4207	0.108221	262.932	0.307883	0	0	0	0	10.0024	0.0117124	20.0043	0.0234243	0	4936	539243	36118	309571	1848190	2606165
1	898	128.471	0.143063	3.2162	0.00358151	0	0	60.3	0.0671492	2.42216	0.00269729	23.0266	0.025642	11925	636	346740	146645	188906	2043799	2744183
1	760	0	0	0	0	0	0	0	0	0	0	0	0	21349	3378	240357	20891	41093	231891	932275
1	777	0	0	209.02	0.269009	140.94	0.18139	168.4	0.216731	9.14146	0.0117651	7.67552	0.0098784	39507	6225	44009	15719	116227	51931	126705
1	848	105.738	0.124691	143.139	0.168796	110.951	0.130839	114.7	0.135259	7.10597	0.00837969	28.7832	0.0339425	18463	403	130166	361	128903	128169	104811
1	978	3590.81	3.67158	137.327	0.140416	6021.71	6.15716	493.9	0.50501	40.2429	0.0411481	48.3558	0.0494436	14275	1973	4195	1495	0	184811	0
1	831	35.8589	0.0431516	858.991	1.03368	189.416	0.227938	147.2	0.177136	10.6371	0.0128003	21.6354	0.0260354	59992	3638	310497	3855	39122	18710	272935
1	859	195.587	0.227692	176.862	0.205893	0	0	202	0.235157	6.06999	0.00706635	6.71608	0.00781849	0	3103	41206	19866	43742	247616	30885
1	741	1321.28	1.78311	28.7323	0.0387751	54.3278	0.0733168	240.8	0.324966	4.96835	0.00670492	6.71608	0.00906354	0	8915	59078	11218	82047	217403	0
1	1743	0	0	0	0	0	0	0	0	0	0	0	0	19632	3528	475803	28303	507201	610016	1119202
1	1565	113.837	0.0727392	42.0606	0.0268758	59.1086	0.0377691	0	0	15.3209	0.00978971	23.0266	0.0147135	3862	2885	225204	52533	272375	49051	323303
1	705	58.2813	0.0826685	0	0	110.951	0.157377	309.9	0.632449	8.08359	0.0114661	30.7021	0.0435491	8381	2430	17795	16492	46706	63987	85548
1	643	401.411	0.624279	319.645	0.497115	506.135	0.787146	893.1	1.38896	10.856	0.0168833	19.2368	0.0299172	11787	0	112639	41019	194289	30714	7854
1	649	0	0	257.064	0.396092	110.951	0.170957	685.7	1.17616	45.7657	0.0705173	132.786	0.204602	0	552	0	0	58159	149713	66775
1	6838	8887.63	1.29974	5838.41	0.853819	1680.24	0.245721	6384	0.933606	1320.72	0.193144	848.145	0.124034	0	0	2591	2511	5574	34106	0
1	1730	28.5034	0.016476	304.056	0.175755	110.951	0.0641336	0	0	13.3219	0.00770051	18.6131	0.010759	13157	3620	40487	2652	86379	94628	337048
1	694	105.738	0.15236	0	0	0	0	331.1	0.625898	3.57487	0.00515111	0	0	0	2557	16793	3432	31600	238703	194009
1	443	56.3638	0.127232	344.812	0.778357	87.5901	0.19772	27.7	0.0625282	3.21009	0.00724625	13.6241	0.0307541	16874	3135	199359	4190	911259	179340	916814
1	5794	211.476	0.0364991	0	0	0	0	426	0.231648	208.714	0.0360224	152.551	0.0263291	2342	88229	262600	72531	262642	5186728	265434
1	658	175.617	0.266895	118.892	0.180688	0	0	53.4	0.0923875	2.97663	0.00452375	50.6584	0.0769885	0	117401	88173	9864	1060806	5984892	1063598
1	1404	302.423	0.215401	346.379	0.246709	335.744	0.239134	1610	1.14672	194.94	0.138846	128.757	0.0917072	1894	113749	84521	6212	1063712	5987798	1066504
1	671	271.241	0.404234	99.0182	0.147568	0	0	324.6	0.483756	9.22901	0.0137541	29.2629	0.0436109	5032	111344	82116	3807	1066850	5990936	1069642
1	638	250.159	0.392099	32.164	0.0504137	0	0	117.6	0.184326	1.37888	0.00216126	0	0	0	94160	64932	12591	1084067	6008153	1086859
1	1451	498.967	0.343878	356.705	0.245834	171.754	0.11837	1186	0.817367	18.5164	0.0127611	31.6135	0.0217874	0	88097	58869	17841	1089317	6013403	1092109
1	1285	211.476	0.164573	137.717	0.107173	240.91	0.187478	1325.1	1.07209	11.7095	0.00911248	14.3916	0.0111997	766	10461	509409	194073	1764631	6407643	1767423
1	1562	171.934	0.110073	0	0	68.1731	0.0436448	4888.8	3.12983	14.3141	0.00916395	42.2154	0.0270265	5008	14703	513651	198315	1768873	6403124	1771665
1	2931	458.137	0.156307	519.079	0.1771	273.743	0.0933957	3050.5	1.05117	43.4968	0.0148402	79.6335	0.0271694	7948	17643	516591	201255	1771813	6398815	1774605
1	565	0	0	237.792	0.420871	0	0	1686.8	2.98549	2.33461	0.00413206	5.94853	0.0105284	14767	24462	523410	208074	1778632	6394362	1781424
1	1189	230.785	0.1941	116.911	0.098327	0	0	7568.8	6.36569	10.3963	0.00874375	44.566	0.0374819	19173	28868	527816	212480	1783038	6389332	1785830
1	2296	623.403	0.271517	319.988	0.139368	253.272	0.11031	2366	1.03049	24.0027	0.0104542	90.6671	0.0394892	20070	31162	537704	222368	1792926	6378337	1795718
1	1883	0	0	118.892	0.0631399	110.951	0.0589225	4604.1	2.44509	13.745	0.00729954	86.4456	0.0459084	17695	28787	540492	225156	1795714	6375962	1798506
1	2048	361.931	0.176724	77.3834	0.0377849	221.902	0.108351	2633.1	1.28569	40.7098	0.0198778	139.119	0.0679291	7229	707	568407	253071	1823629	6347882	1826421
1	526	157.149	0.298762	253.895	0.482689	217.522	0.413539	1230.8	2.33992	19.1876	0.0364783	42.6951	0.0811694	9706	0	570884	255548	1826106	6346927	1828898
1	1863	215.575	0.115714	169.574	0.0910221	261.333	0.140275	6583.2	3.53366	16.0505	0.00861539	109.376	0.0587097	9816	12412	583868	268532	1839090	6332606	1841882
1	1522	184.632	0.121309	216.955	0.142546	0	0	1983.7	1.30335	6.56609	0.00431412	13.5281	0.00888837	3573	18996	590452	275116	1845674	6326363	1848466
1	869	13.7919	0.015871	118.892	0.136815	0	0	1485.1	1.70898	4.25337	0.00489456	18.3733	0.021143	6872	36035	607491	292155	1862713	6309977	1865505
1	1239	105.738	0.0853413	96.0792	0.0775457	0	0	1246.7	1.00621	41.5926	0.0335695	25.713	0.020753	21583	50746	622202	306866	1877424	6294896	1880216
1	679	93.3973	0.137551	64.3256	0.0947358	55.9076	0.0823381	1229.5	1.81075	25.8194	0.0380256	21.1077	0.0310864	1060	669581	2298098	1387169	2297653	3259730	2708769
1	950	0	0	0	0	0	0	106	0.363014	0	0	0	0	22841	641339	2269856	1358927	2269411	3231488	2680527
1	2735	0	0	0	0	0	0	0	0	0	0	0	0	30763	631632	2260149	1349220	2259704	3221781	2670820
1	5075	0	0	0	0	0	0	0	0	1.02139	0.00020126	7.67552	0.00151242	45967	614088	2242605	1331676	2242160	3204237	2653276
1	7580	0	0	0	0	0	0	0	0	0	0	3.69384	0.000487315	60073	597477	2225994	1315065	2225549	3187626	2636665
1	1938	0	0	0	0	0	0	545.4	3.36667	0	0	22.0671	0.0113865	71141	592051	2220568	1309639	2220123	3182200	2631239
1	3153	0	0	0	0	0	0	1316.2	2.0859	3.21009	0.00101811	6.71608	0.00213006	78837	583140	2211657	1300728	2211212	3173289	2622328
1	3285	0	0	0	0	0	0	0	0	0	0	0	0	85223	576622	2205139	1294210	2204694	3166771	2615810
1	1512	0	0	0	0	0	0	0	0	4.3774	0.00289511	6.71608	0.00444185	93666	569952	2198469	1287540	2198024	3160101	2609140
1	1067	0	0	0	0	0	0	0	0	0	0	0	0	84440	553198	2181715	1270786	2181270	3143347	2592386
1	4112	0	0	0	0	0	0	114.4	2.2	0	0	0	0	78783	547541	2176058	1265129	2175613	3137690	2586729
1	1932	0	0	0	0	0	0	1366.3	4.86228	0	0	0	0	76369	545127	2173644	1262715	2173199	3135276	2584315
1	2087	0	0	0	0	0	0	47.9	0.451887	0	0	0	0	72907	541665	2170182	1259253	2169737	3131814	2580853
1	2823	0	0	0	0	0	0	0	0	0	0	0	0	62923	531681	2160198	1249269	2159753	3121830	2570869
1	3325	0	0	0	0	0	0	0	0	4.52332	0.0013604	4.94112	0.00148605	32833	501591	2130108	1219179	2129663	3091740	2540779
1	1725	0	0	0	0	0	0	92	0.469388	1.16731	0.0006767	0	0	29655	498413	2126930	1216001	2126485	3088562	2537601
1	949	0	0	0	0	0	0	51	1.5	0	0	5.90056	0.00621766	21433	490191	2118708	1207779	2118263	3080340	2529379
1	970	0	0	0	0	0	0	0	0	0	0	0	0	8327	390313	2018830	1107901	2018385	2980462	2429501
1	1874	0	0	0	0	0	0	259.7	1.36684	2.1887	0.00116793	7.67552	0.0040958	4777	374814	2003331	1092402	2002886	2964963	2414002
1	716	0	0	0	0	0	0	0	0	0	0	0	0	8075	372674	2001191	1090262	2000746	2962823	2411862
1	936	0	0	0	0	0	0	0	0	0	0	0	0	0	363532	1992049	1081120	1991604	2953681	2402720
1	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	361398	1989915	1078986	1989470	2951547	2400586
1	660	0	0	0	0	0	0	0	0	0	0	0	0	46327	172229	1800746	889817	1800301	2762378	2211417
1	1584	0	0	0	0	0	0	0	0	0.116731	7.37E-05	0	0	38355	148866	1777383	866454	1776938	2739015	2188054
1	1715	0	0	0	0	0	0	0	0	0	0	0	0	35683	146194	1774711	863782	1774266	2736343	2185382
1	1758	0	0	0	0	0	0	0	0	1.16731	0.000663997	0	0	28986	139497	1768014	857085	1767569	2729646	2178685
1	2248	0	0	0	0	0	0	0	0	0	0	0	0	25434	135945	1764462	853533	1764017	2726094	2175133
1	420	0	0	0	0	0	0	0	0	0	0	0	0	22703	133214	1761731	850802	1761286	2723363	2172402
1	984	0	0	0	0	0	0	0	0	0	0	0	0	11420	121931	1750448	839519	1750003	2712080	2161119
1	2361	0	0	0	0	0	0	0	0	0	0	0	0	7844	118355	1746872	835943	1746427	2708504	2157543
1	977	0	0	0	0	0	0	0	0	0	0	0	0	6621	117132	1745649	834720	1745204	2707281	2156320
1	1072	0	0	0	0	0	0	0	0	1.02139	0.000952793	0	0	0	103999	1732516	821587	1732071	2694148	2143187
1	1175	0	0	0	0	0	0	0	0	0	0	0	0	4304	24092	1652609	741680	1652164	2614241	2063280
1	2561	867.36	0.33868	517.816	0.202193	669.227	0.261315	6147.2	2.40031	186.485	0.0728171	84.047	0.032818	5511	2939	1631456	720527	1631011	2593088	2042127
1	1154	281.826	0.244217	461.144	0.399604	244.421	0.211803	1411.9	1.22348	15.1896	0.0131625	50.8503	0.0440644	3634	1062	1629579	718650	1629134	2591211	2040250
1	1854	315.81	0.17034	557.159	0.300517	419.052	0.226026	3231	1.74272	25.0971	0.0135367	57.5664	0.0310499	1442	0	1627387	716458	1626942	2589019	2038058
1	7006	1893.36	0.270248	1865.14	0.266221	1986.38	0.283525	22307.9	3.18411	150.495	0.0214809	315.08	0.0449729	590	27330	1593887	682958	1593442	2555519	2004558
1	2535	342.272	0.135018	430.371	0.169772	242.224	0.0955518	12319.5	4.85976	60.9772	0.0240541	121.225	0.0478206	0	35340	1590348	679419	1589903	2551980	2001019
1	3589	1036.15	0.2887	930.925	0.259383	594.848	0.165742	11853.3	3.30267	85.4614	0.023812	76.2275	0.0212392	0	38380	1586254	675325	1585809	2547886	1996925
1	3173	339.064	0.106859	684.986	0.21588	428.845	0.135154	42214.2	18.0095	851.922	0.268491	2349.33	0.740414	14006	0	1409378	498449	1408933	2371010	1820049
1	1252	83.2399	0.0664856	152.54	0.121837	123.926	0.0989823	15927	12.7212	362.04	0.28917	800.173	0.639116	10205	2810	1399567	488638	1399122	2361199	1810238
1	3309	307.713	0.0929927	856.817	0.258935	330.937	0.100011	25252.6	7.63149	93.1584	0.028153	413.519	0.124968	5638	5320	1395000	484071	1394555	2356632	1805671
1	926	60.6844	0.0655339	165.876	0.179132	0	0	2033.6	2.19611	22.6458	0.0244555	26.0488	0.0281305	3126	10215	1392488	481559	1392043	2354120	1803159
1	1376	192.58	0.139957	329.897	0.239751	0	0	856.5	0.622456	17.8014	0.0129371	29.7427	0.0216153	0	16972	1385281	474352	1384836	2346913	1795952
1	763	184.987	0.242447	117.405	0.153872	0	0	6105.9	8.00249	3.82292	0.00501039	12.5687	0.0164727	0	19596	1383270	472341	1382825	2344902	1793941
1	1126	333.312	0.296014	362.553	0.321983	229.167	0.203523	2253.6	2.00142	12.1983	0.0108333	79.6335	0.0707225	1502	22570	1379933	469004	1379488	2341565	1790604
1	400	0	0	61.4277	0.153569	49.7367	0.124342	738.1	1.84525	52.4486	0.131121	39.7688	0.099422	5381	26449	1376780	465851	1376335	2338412	1787451
1	518	0	0	0	0	0	0	647.2	1.24942	417.429	0.805847	127.126	0.245417	10975	28464	1371068	460139	1370623	2332700	1781739
1	1528	272.154	0.178111	296.189	0.193841	0	0	1908.4	1.24895	19.4211	0.0127101	75.2681	0.0492592	14403	24026	1366630	455701	1366185	2328262	1777301
1	405	105.738	0.261081	237.808	0.587181	0	0	639.1	1.57802	2.1887	0.00540419	0	0	27093	12459	1355063	444134	1354618	2316695	1765734
1	1286	78.1541	0.060773	214.006	0.166412	0	0	2303.6	1.79129	89.1093	0.0692918	59.8691	0.0465545	28796	9875	1352479	441550	1352034	2314111	1763150
1	1867	456.961	0.244757	237.785	0.127362	110.951	0.0594275	1234.3	0.661114	87.8179	0.0470369	314.12	0.168249	0	806	0	0	178423	780614	229653
1	1194	446.514	0.373965	812.421	0.68042	221.902	0.185848	224.7	0.188191	97.1783	0.0813889	806.986	0.675867	4546	6923	0	0	184540	775170	224209
1	672	98.0681	0.145935	0	0	110.951	0.165106	174.7	0.25997	6.21591	0.00924986	5.32489	0.00792395	0	15112	452500	129880	451922	1674556	413297
1	578	274.691	0.475244	744.043	1.28727	271.507	0.469735	523.3	0.905363	76.1084	0.131675	269.747	0.466689	0	5217	0	0	232349	97946	1366496
1	633	0	0	0	0	0	0	123.1	0.247686	1.24026	0.00195934	0	0	0	14619	52743	46136	870547	850296	886941
1	694	807.292	1.16325	0	0	33.6679	0.0485129	270.1	0.389193	22.7844	0.0328305	7.67552	0.0110598	10086	2562	24162	24162	23065	615294	21353
1	724	4332.37	5.98393	112.411	0.155263	93.9613	0.129781	1522.7	2.10318	27.4025	0.0378488	69.9432	0.0966066	0	0	12025	12021	12182	139016	0
1	494	4791.15	9.69868	257.586	0.52143	140.838	0.285098	449.9	0.910729	140.07	0.283542	116.572	0.235976	0	1134	12572	6072	8278	168921	0
1	792	0	0	0	0	0	0	0	0	0	0	0	0	177188	213773	194600	163798	213455	747287	219825
1	725	0	0	0	0	0	0	0	0	0	0	0	0	169381	221647	202474	155991	221329	739480	227699
1	1069	0	0	0	0	0	0	0	0	0	0	0	0	10105	231010	145516	57279	144485	524993	123582
1	663	0	0	0	0	0	0	0	0	0	0	0	0	10367	203123	117629	85572	116598	497106	95695
1	2812	1545.17	0.549492	0	0	0	0	659.4	0.574891	26.3228	0.00936087	9.97818	0.00354843	0	109109	23615	101	22584	403092	1681
1	608	0	0	35.6677	0.058664	0	0	116.6	0.332194	0.233461	0.000383983	0	0	51898	211956	221515	37529	221040	616163	393945
1	2562	4097.31	1.59926	748.154	0.29202	390.43	0.152393	1955.3	0.803328	331.471	0.12938	275.359	0.107478	37216	113522	123081	0	122606	712643	314864
1	823	0	0	0	0	0	0	0	0	0	0	0	0	0	61476	71035	51470	70560	766428	262818
1	394	40.9293	0.103881	131.55	0.333884	0	0	9.5	0.0241117	1.92606	0.00488847	0	0	202	895	318953	11001	377412	1104400	1293334
1	558	73.6208	0.131937	0	0	0	0	980.2	1.75663	4.23148	0.00758331	12.5207	0.0224385	0	1406	255934	46073	246260	2062084	2526423
1	724	72.8891	0.100675	118.892	0.164216	0	0	139	0.191989	14.533	0.0200732	21.1077	0.0291543	1116	1658	245983	62493	186664	185523	4534023
1	548	65.0189	0.118648	40.3285	0.0735921	145.783	0.266027	271.6	0.49562	6.01163	0.0109701	0	0	0	2310	1099925	37451	107979	1641643	3078079
