DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	614	0	0	0	0	0	0	24141	986	14509	13489	12379	187999	0
1	813	0	0	0	0	0	0	2902	4507	64455	23375	301763	131278	313647
1	460	0	0	0	0	0	0	0	8127	8889	8749	246197	75712	258081
1	504	0	0	0	0	0	0	12663	6559	75118	9600	199091	415202	271956
1	301	0	0	0	0	0	0	744	12291	30714	5529	30825	5897	261731
1	599	0	0	0	0	0	0	3651	4685	5485	5485	5112	259997	13889
1	578	0	0	0	0	0	0	4744	406	32348	11600	39787	157827	6760
1	358	0	0	0	0	0	0	0	6998	6029	6076	5899	19326	14732
1	753	0	0	0	0	0	0	6282	4645	10226	10226	9490	244435	24395
1	447	105.738	0	0	0	0	0	1329	5635	89951	45731	396533	91132	885720
1	816	0	0	0	0	2.04278	0	0	4246	59786	23775	59168	280908	70285
1	361	0	0	0	0	0	0	11622	7275	18632	17812	17368	15472	79151
1	606	0	192.962	40.946	132.3	3.3633	0	44776	610	30980	2509	98818	43778	783468
1	489	102.192	116.911	0	0	6.21591	7.81944	0	4512	4509	4515	133209	11933	886634
1	549	0	225.386	0	301.7	8.7402	14.8234	0	2245	23566	358	534481	276263	1178555
1	974	105.738	69.3539	0	67.8	6.72661	0	25044	6129	38341	7821	175723	18223	572037
1	314	44.1341	0	0	49	12.1254	15.0632	4991	6853	96290	22721	273824	75501	1230269
1	847	0	237.785	96.4127	0	5.26746	6.71608	39429	1877	63308	23345	367807	52360	335621
1	461	0	289.277	29.0928	203.8	3.68431	0	0	4044	89442	7927	89034	51206	296221
1	503	0	0	127.723	141.5	2.1887	7.67552	5646	10807	39908	17606	66704	113719	358734
1	624	0	146.897	79.0524	0	7.0695	50.3226	0	7757	27805	9580	36864	80528	81005
1	473	0	0	45.9108	0	4.61815	14.3916	10795	125	51016	22659	304440	280816	939821
1	659	0	237.785	1.53036	26.2	2.34921	20.9638	1548	2302	25947	2703	7268	153370	302077
1	524	0	0	0	0	0	0	24275	0	14323	9821	12428	2244636	2594298
1	829	0	0	0	86.2	7.87202	6.71608	19052	3174	9271	4598	7205	2249597	2599259
1	941	1057.38	118.892	21.425	122.5	10.0097	7.67552	12117	0	2336	925	270	2256174	2605836
1	701	0	709.933	202.697	522.7	12.0597	17.3659	0	6113	30191	30151	33656	2337090	2686752
1	855	80.5139	228.986	19.1406	0	7.17164	6.42825	0	7737	29399	29359	32864	2338714	2688376
1	642	890.04	0	85.8586	201.5	14.2995	11.993	0	10857	150918	9934	150994	2523831	2680280
1	569	0	214.597	106.687	0.3	0.240757	2.68643	29167	3558	486927	79967	487003	2859840	2344519
1	704	105.738	288.967	0	195.3	11.8846	32.8608	5786	1490	871806	10039	871882	3244719	1959546
1	664	163.54	94.5913	103.366	353.1	3.39978	7.67552	0	0	879791	18024	879867	3252704	1951491
1	466	0	0	0	209.5	3.56028	0	6423	315	907152	5385	907228	3280065	1924164
1	433	0	0	0	586.8	3.356	1.58308	9981	6598	1245730	6839	1016817	3618643	1585849
1	654	88.0191	308.741	0	218.7	2.64832	36.4587	1115	2656	1201996	3396	504758	6112369	808218
1	636	0	0	0	445.9	8.7548	24.3698	2840	8404	1251648	53048	554410	6162021	857870
1	662	126.395	151.374	75.824	161.4	9.85644	5.9965	3796	24213	1447922	4282	750684	6358295	1054144
1	376	61.6038	118.892	0	50.3	0.590949	0	11888	0	1249361	15397	1214843	6822454	1294775
1	719	105.738	118.892	0	159.1	1.56127	7.67552	3417	20441	428965	208973	703057	6505932	474379
1	919	0	594.49	0	995	5.35501	16.1666	23323	10040	10403	9688	8715	5811590	91
1	531	151.711	218.426	263.671	249.9	17.0573	13.4322	0	0	732968	17776	1077785	4509022	1302531
1	580	0	0	91.2307	0	2.77235	6.23636	7002	5962	492589	108366	1462371	4066305	1745173
1	516	0	23.2579	47.1403	17.1	13.3073	0	2918	11376	71644	146201	1041426	3645360	2166098
1	690	167.233	231.189	0	543.8	8.34624	7.38769	9365	3365	182037	44398	786407	3390341	2420658
1	633	2.75838	118.892	70.3966	0	10.3744	12.2808	2683	8385	348411	210129	620517	3224451	2587032
1	498	284.312	0	75.7264	55.9	0.831706	0	11353	0	470731	88072	498460	3102394	2709352
1	3251	0	0	0	0	0	0	0	4011	1358450	12522	387860	2214781	2707802
1	640	192.656	284.23	15.2313	2263.3	9.55002	34.5399	0	13460	1238711	24496	1027980	1574518	2067539
1	3214	0	0	0	0	0	0	22456	1873	424928	28417	286965	760735	1253756
1	741	211.476	328.936	0	0	7.87932	7.67552	8348	3563	38617	6434	37596	295861	788882
1	785	101.678	152.224	101.912	0	7.04031	21.1077	0	0	80705	41826	108138	467155	142893
1	360	55.8845	60.9107	0	6.3	2.64103	7.72349	9887	8036	137020	137040	424732	783749	459487
1	813	137.425	726.293	95.6475	706.3	5.82923	0	23702	11052	204359	204379	461679	851088	526826
1	478	0	127.817	0	104.8	5.32583	1.24727	0	8114	104033	90653	1165384	2479102	2154840
1	514	35.1938	136.085	0	419.8	5.15073	6.81202	14339	11329	197987	184607	1259338	2573056	2248794
1	668	168.493	0	0	0	7.45617	39.8647	4931	38462	225120	211740	1286471	2600189	2275927
1	698	1306.56	118.892	0	232.1	1.45913	0	0	38536	229282	215902	1290633	2604351	2280089
1	687	79.7789	63.3671	97.6025	172.5	10.6809	6.71608	0	21329	243879	230499	1305230	2618948	2294686
1	881	0	412.638	130.722	69.2	13.7815	6.14042	0	19612	248186	234806	1309537	2623255	2298993
1	880	0	0	78.8135	0	1.86769	0	23625	5115	274511	261131	1335862	2649580	2325318
1	2119	8644.37	631.178	194.512	1058.5	174.067	108.321	1487964	47270	186911	48471	48487	5667974	266998
1	636	395.819	159.037	98.4421	638.3	63.1513	58.1421	1486657	45963	185604	47164	47180	5668977	265691
1	451	0	0	0	219.8	6.12106	27.8238	1483825	43131	182772	44332	44348	5671446	262859
1	447	22.0671	0	0	359.9	5.61766	9.73832	7682	6487	572554	156945	572189	3398026	1699540
1	514	279.179	14.7634	36.1473	0	5.79276	6.71608	23933	5935	108015	107827	159573	2664275	965789
1	756	0	58.8281	108.343	349.3	13.8326	7.77147	11157	5101	34427	34527	34545	1563627	107974
1	1273	403.402	237.411	87.0022	0	4.36281	7.5316	0	0	6949	69	38544	2252259	29542
1	617	4054.68	248.569	197.527	834.9	60.8604	64.6183	159	7151	48127	1328	1211801	3440527	1217810
1	506	20.6847	94.6742	0	61.1	9.48437	29.119	2425	10163	515542	40914	647485	4004712	1781995
1	459	723.535	104.451	191.945	423.5	101.723	63.0832	83687	5058	650154	93051	512874	4069745	1760009
1	1117	0	0	0	0	0	0	288	1393	378465	37686	150643	3707514	1397778
1	547	139.758	0	110.951	148.9	1.02139	0	30429	7910	74546	11923	99511	1865068	124397
1	971	77.8852	94.4789	50.1181	89.1	15.6638	27.0082	235	6902	24000	13044	448706	1140629	446521
1	775	105.738	272.274	0	31.8	5.33312	23.938	16634	2812	137319	9562	370198	978401	608852
1	637	0	101.952	95.1316	0	13.7523	0	14559	4828	5114	5134	14096	263799	126343
1	495	0	78.106	0	83.7	7.73341	14.3916	54547	4876	111542	29961	111622	1219571	539370
1	453	59.1495	402.857	69.4958	221.1	9.62298	11.7531	799	5043	123829	3526	848869	1138438	1276617
1	4554	0	0	0	0	0	0	104096	449	363200	38200	636979	636271	1687521
1	338	78.1138	45.0305	36.3257	0	2.44405	12.3768	0	6892	2868	2488	56157	737191	401280
1	839	139.996	0	0	17.5	9.84914	19.6685	0	4745	4739	4709	38580	73270	1346017
1	445	73.5568	115.92	19.8947	444.1	3.97613	0	65184	14257	281573	43613	374832	43776	2136861
1	887	75.1602	279.393	239.394	109.2	3.62595	22.9306	14215	520	1175	1155	94434	324405	1868212
1	667	102.721	85.4558	0	587.1	11.5053	17.3659	70422	16476	51918	1089	37917	380612	1811695
1	807	529.206	177.489	0	132.7	10.0315	25.2813	1703	4477	180715	27818	316369	1065217	821192
1	742	1459.41	321.283	197.035	280.5	29.1608	23.1225	6579	9568	86868	13335	410245	971370	727345
1	778	173.296	288.418	0	74.4	9.77619	6.71608	13870	5046	71969	71969	184338	450862	68309
1	737	0	0	110.951	19.9	5.26746	24.082	0	892	3993	3953	2338	836114	17627
1	596	0	100.9	0	2.9	0.853593	9.45049	2769	1830	22041	852	20400	44888	25668
1	524	309.858	991.305	110.951	69	6.91628	77.139	0	5534	15486	8886	15428	631814	6372
1	1287	168.813	1013.51	234.322	402.5	11.5782	18.4692	4155	25843	49298	25898	49589	404689	163901
1	766	44.9982	214.922	28.3443	426.4	8.90801	3.78979	0	0	53131	22251	52631	91262	5350
1	539	196.765	118.892	0	90.9	11.746	25.5211	0	2426	46111	27720	46258	6383	67947
1	521	105.428	22.5658	0	261.5	3.21009	6.95594	0	981	13239	6938	12279	638229	10874
1	613	162.744	0	0	33.2	7.58748	0	3417	29595	158906	20274	158441	112268	173958
1	682	163.868	0	0	264.4	6.28157	19.2847	6620	3645	49924	12238	93548	34871	136686
1	986	148.953	0	84.5562	12	6.43478	44.3261	0	4123	67681	6119	175149	25611	407803
1	919	109.442	42.4884	0	371.9	2.33461	7.67552	0	5948	24422	22657	79107	416752	699
1	444	205.04	9.9077	0	5.2	3.12254	14.7274	11094	1004	3440	3420	115984	719849	5451
1	287	0	0	0	0	0	0	30007	6275	9803	9905	157904	25121	204623
1	395	0	237.795	0	1	4.3774	0	66413	2555	8470	7090	7481	148322	31593
1	698	52.5289	217.893	55.8581	0	11.4761	7.72349	10425	0	56986	1982	57171	100924	231266
1	1216	264.648	199.156	0	693.8	14.1536	21.7793	2253	977	58393	33529	52685	29921	62447
1	699	49.5806	90.6394	100.939	144.5	4.00532	16.7422	0	9928	124364	0	124402	71234	378568
1	649	95.1934	103.946	0	327	6.11377	21.7793	1935	10941	248439	22279	483210	8005	540745
1	440	36.7784	100.072	42.0849	272.8	2.1887	6.33231	0	4399	4427	4427	33499	212377	103
1	292	7.0416	12.8658	37.1741	181.8	8.31706	8.53902	16762	2766	85065	3183	218588	483767	320658
1	586	0	135.441	37.3402	930	14.7227	32.7649	16389	16332	136480	55232	438639	754904	791987
1	714	283.367	363.644	0	172	10.0169	0	789	4286	112828	31580	414987	731252	768335
1	507	29.4227	274.461	0	0	2.09386	0	0	6871	386948	60262	547345	264746	559895
1	669	0	0	0	0	4.00532	14.3916	15313	1254	472409	93217	333310	192790	1079324
1	499	211.476	211.487	0	56.2	4.76407	15.9747	29610	3704	7480	7460	7541	33116	249413
1	552	0	0	120.898	0	5.57389	6.71608	40196	7504	147176	139122	346636	269103	567656
1	451	89.1876	232.831	0	0	6.79956	5.27692	13953	5525	34436	26382	348399	382376	454916
1	427	13.0262	178.116	0.67761	0	5.93137	4.41343	0	7611	1874	1930	1747	728915	108264
1	628	218.909	0	10.9186	0	2.88908	18.0375	465	2179	12029	4487	5505	823780	13452
1	709	118.422	82.1759	0	214.3	11.3156	33.2926	9375	553	48079	11457	61978	1181957	177906
1	435	0	118.892	0	7.7	41.0454	58.238	12519	3275	24127	17487	473718	1431655	607630
1	568	67.5674	2.43658	17.5612	83.7	5.67603	7.67552	43194	18926	15901	15860	679873	14983	748077
1	649	51.3657	68.3065	0	64.3	6.25967	6.71608	622	8035	209846	16559	108583	128712	144534
1	885	211.476	0	110.951	559.7	8.97366	8.10727	7713	6745	13288	13308	12960	470568	4154
1	369	879.008	233.829	199.705	2382.8	129.09	76.4194	0	656	55932	18221	85116	85365	30453
1	857	22.067	0	0	105.8	10.8414	44.0383	8595	1697	738936	86881	826713	1288211	946419
1	582	452.939	104.51	278.889	317.6	7.58749	19.5246	0	3650	542698	243287	1217518	1679016	1337224
1	794	255.436	221.859	0	47704.1	93.0563	195.15	0	11584	271003	16852	1488900	1950398	1608606
1	753	0	0	28.3117	551.1	6.17943	0	24981	11121	64819	11141	1695306	2124828	1815012
1	984	0	0	0	0	0	0	13645	2570	367981	2697	1448444	1691462	2248810
1	625	62.5233	0	0	0	4.82972	0	0	7521	542613	88489	286686	529704	3043550
1	916	0	0	0	255.3	5.47175	9.59441	9211	8934	136421	66926	118362	123512	2637358
1	762	0	0	0	24.8	1.76555	2.87832	5254	3401	113480	89736	141172	100571	2614417
1	689	0	0	0	0	0.0729567	6.71608	2542	191	5149	5209	7462	1402278	25950
1	749	0	0	110.951	151.5	7.65316	6.71608	47264	4551	175883	23295	174581	48718	291800
1	793	105.738	78.2708	0	0	7.7334	0	23985	259	29347	5707	28428	414147	5469
1	733	82.601	263.668	141.342	702.4	4.32633	0	0	7645	30837	3257	40139	392530	49136
1	1079	0	452.805	110.951	48.8	15.1093	6.71608	5666	2107	60285	7665	67802	273253	169001
1	748	152.133	290.627	129.681	221.7	26.2352	70.5189	0	688	76863	718	50729	256180	185579
1	315	0	0	0	162.8	1.54668	0	19896	12957	351227	30543	350654	348746	981664
1	772	350.7	973.807	0	218.9	16.8895	12.8085	3838	918	174724	79812	174472	867588	1001411
1	763	40.4024	137.698	0	0	3.3633	8.01132	44513	1311	441396	232000	381518	1484315	384740
1	1119	105.738	0	0	0	7.00383	22.259	6976	4166	571728	101457	250975	1614647	254197
1	934	222.949	51.52	71.9605	8	4.23148	15.351	9596	10915	107876	30575	55935	2110772	346169
1	589	6.43622	212.451	0	6.8	3.56758	6.71608	0	13239	7839	5294	23152	2010735	446395
1	738	3.0807	11.8759	11.083	686.5	0.503401	11.945	0	10163	234665	17446	266217	1767352	689460
1	743	16.2837	102.276	0	354.5	1.27674	0	0	10562	51095	89225	530061	1503060	805906
1	845	0	118.892	26.7813	175.7	5.2091	9.83426	17448	22967	24735	24715	180460	762562	65408
1	481	102.382	59.8755	0	0	4.5306	16.3585	22030	5512	30989	26448	76376	448091	101456
1	759	0	0	0	27.9	8.03981	15.3511	12537	0	20998	2086	20631	344937	204270
1	1294	211.476	356.703	77.2832	105.5	12.6288	27.8238	31052	2291	109471	15174	405925	384229	876538
1	544	0	60.4136	39.5328	53.9	1.16731	21.2996	0	7440	33117	33109	40599	1608027	212310
1	414	171.689	224.865	0	0	6.16483	19.0449	625	0	17852	6295	17864	1548188	272092
1	708	105.738	95.1139	0	233.7	9.91481	29.3109	0	2164	28107	28087	27947	36857	167538
1	669	123.274	0	174.466	108.1	3.68431	6.90797	20452	6959	8695	6871	6554	6688	10252
1	694	41.3758	149.623	8.41698	147.8	2.64103	18.901	18824	6663	6577	6577	6069	33975	82055
1	893	105.738	0	0	121.7	11.4834	8.87482	0	18354	22663	20379	20454	53668	11910
1	1234	374.175	146.791	151.493	458.7	14.2995	35.4993	34057	7439	795	815	12327	114811	20343
1	718	9.15145	103.982	0	295.5	2.34191	7.24377	139	5742	21198	19038	22992	21752	8814
1	805	88.5401	9.70176	0	27.2	5.11426	4.70126	13748	0	33700	27856	32531	73219	30821
1	742	29.4227	301.69	0	247.1	7.9231	0	8083	4048	55262	10137	78272	18619	287218
1	881	88.2679	138.793	48.5674	545.4	14.7154	13.4801	41636	7914	51142	7880	7233	18854	774676
1	507	50.2028	152.027	0	143.6	6.5661	3.16615	10714	2245	5160	5182	48085	63220	831543
1	376	0	118.892	103.299	95.3	3.5238	17.9415	0	10104	3200	3280	42782	524892	3358
1	367	5.74011	0	0	0	4.04909	2.68643	3372	1441	24537	6692	6045	564728	322328
1	906	847.745	106.012	9.18216	713.7	8.7548	7.33972	0	302	44002	5996	5832	5887	501317
1	999	0	124.336	0	447.3	5.92407	22.0671	23815	538	16325	16305	140362	127681	248435
1	691	648.709	0	76.5757	0	4.93917	14.3916	23620	1054	24036	24064	297477	180327	381900
1	765	401.111	160.908	447.115	855.2	26.5197	31.2298	0	5333	6166	366	5770	9272	81161
1	981	4705.41	200.536	342.849	449	28.3728	36.3148	18124	872	0	0	55208	18859	14088
1	779	4560.01	208.337	0	0.1	99.9068	80.6889	10496	6997	19216	18396	91613	28745	68544
1	419	138.068	76.7707	0	0	2.33461	5.75664	4958	910	41756	0	2361	572720	50740
1	523	74.708	0	0	470.5	3.88859	10.0741	0	4237	43293	37807	42422	27202	46890
1	494	0	0	86.0731	1604.1	1.99901	0	0	0	1505	1525	1226	4744	121024
1	1417	0	0	0	835.5	5.27477	12.1849	0	2839	19743	18363	90550	773932	92599
1	592	241.097	407.142	0	33.9	3.06418	15.351	8953	47	14160	12780	56126	739508	58175
1	796	105.738	0	110.951	91.5	9.71782	22.6428	4949	9531	13388	13388	43062	520157	56635
1	727	76.0722	0	0	0	0.576358	0	0	16038	6944	6944	36618	513713	50191
1	479	59.63	195.824	86.6537	0	8.65265	6.71608	26321	87	42233	42233	41221	271180	3573
1	580	81.0052	292.053	0	503.4	6.75578	4.4614	29655	11749	27948	6573	26893	340899	21252
1	456	765.916	0	0	583.2	0.722271	0	2157	697	121039	27019	292342	19588	430258
1	650	0	0	50.5899	133.2	3.00581	0	0	1229	0	11666	302304	15423	185065
1	237	136.492	154.78	32.3787	12297.4	5.50093	31.0859	0	8503	95804	28779	44562	181824	2735
1	883	711.797	0	0	79.3	1.48832	2.49454	2504	2130	46746	22054	34356	4003	477206
1	257	0	188.246	0	0	4.58168	6.28433	8284	5064	25267	25250	66042	17975	109941
1	918	0	140.163	6.12144	17.9	8.75479	10.6498	7114	83226	96579	83300	95991	650265	770493
1	414	0	40.6952	63.4821	191.2	4.90269	6.71608	5614	104992	118345	105066	117757	672031	792259
1	592	4.45	0	13.3313	74.6	5.74898	18.4213	0	171	168913	9066	246009	566191	478086
1	397	590.391	9.5884	114.991	0	7.95957	20.9158	0	3325	63778	62213	351174	671356	583251
1	575	169.362	50.9723	93.7346	127.6	11.4907	18.3253	18362	15487	94991	16425	128656	1200938	1112833
1	763	0	303.098	60.949	42.2	3.15173	13.4322	0	18717	180982	26002	214647	1286929	1198824
1	513	142.214	0	140.278	223.5	11.4469	15.6389	63418	33959	267214	86376	420276	459392	321385
1	595	338.992	203.695	88.65	385	34.399	14.9673	4367	8284	158247	22912	155610	265410	193408
1	489	0	95.7777	22.341	0	10.8778	14.4875	747	755	43413	41522	610888	837294	619903
1	674	105.738	0	0	0	0.831706	0	11815	931	69346	3361	213712	440118	222727
1	458	0	76.5315	0	140.5	5.93137	7.67552	3090	9232	47902	31786	85668	312074	94683
1	879	146.763	513.094	221.882	294.4	8.7402	8.63496	4478	0	22220	14333	58172	53312	233449
1	550	317.007	45.4352	23.0895	21	5.25287	14.3916	1940	7550	51709	11334	51056	290767	29013
1	561	105.738	18.8246	1.53036	0	1.38618	6.71608	0	893	512233	206244	345268	2155288	808985
1	1281	105.738	0	0	431.1	9.38222	46.0531	6059	350	147289	16206	18775	2520247	444041
1	1056	35.8591	164.399	0	90.4	9.28738	13.0484	3765	2220	150867	101207	313695	3264067	287072
1	482	0	137.749	31.8471	38.2	2.04278	6.71608	6714	1934	33217	25050	546091	3223760	519468
1	411	0	0	0	68.2	6.31804	6.71608	4815	27890	16336	16356	62552	1892530	1851073
1	2166	0	75.2985	0	114.6	0.408557	40.6803	26018	8390	481333	53197	444294	1282463	1324384
1	712	42.5044	141.836	0	0	0	0	13970	7471	385517	81111	559771	561446	603367
1	585	162.744	370.574	110.951	119.1	10.5787	0	0	4110	306876	2470	481130	482805	524726
1	856	354.534	418.322	110.951	284.5	4.38469	6.42825	0	2985	305751	1345	480005	481680	523601
1	732	284.113	0	0	0	4.17312	3.9337	33668	1071	20254	16334	65066	380219	186357
1	685	70.1335	96.6955	0	175.8	7.81365	22.4989	58745	3739	46479	13488	55050	245773	144831
1	842	17.8	152.04	0	471.3	3.10066	2.92629	54260	0	3093	3053	121702	59811	304602
1	1281	126.12	763.932	0	515.4	5.84382	14.3916	38216	99	205894	35464	219403	151072	782683
1	998	140.38	666.775	69.9909	123.1	9.71053	36.027	3062	6370	685078	10028	736077	667746	1299357
1	691	237.804	113.438	0.76518	468.9	18.9687	12.041	1973	6019	589805	36857	831254	762923	1394534
1	1801	813.446	612.096	300.622	7786.4	198.902	213.331	3993	5070	685	132671	1461570	2192835	2824446
1	1769	639.539	528.152	348.579	9869	199.799	254.156	4498	7999	196562	62469	1265700	2388712	3020323
1	545	211.476	118.892	0	67.9	6.45666	19.8604	0	4647	459595	42341	1002911	2651745	3283356
1	396	105.738	0	0	0	7.82095	6.90797	9330	4523	1020986	30660	225074	4340044	4662883
1	625	180.387	0	76.8619	0	2.15222	0	389	620	685010	125103	707445	4822415	4180290
1	242	43.0524	57.7929	43.6202	3023.1	40.7682	42.9829	5209	2113	273541	80318	1119191	4963672	3768821
1	745	211.476	356.677	315.229	259.7	19.815	29.7426	1432	31302	224196	78199	1168493	4914327	3719476
1	538	0	0	0	0	0	0	0	9055	169912	23915	1222234	4860043	3665192
1	537	0	0	0	0	0	0	4872	18535	71061	71061	1104805	4618214	3423363
1	463	0	0	0	0	3.29035	0.71958	0	35036	259243	30463	916230	4429639	3234788
1	594	78.1545	0	0	0	3.79374	12.3768	0	14218	315881	85418	860144	4373553	3178702
1	598	105.738	0	0	82.4	3.07877	6.52419	15799	6430	369155	31907	806633	4320042	3125191
1	457	0	144.082	0	396.7	7.0768	11.1295	0	4063	1159429	16456	16323	3529732	2334881
1	521	11.0335	0	294.58	0	5.69062	8.53902	4022	5430	484110	108500	898228	2614081	1419230
1	395	1407.7	110.966	0	603.3	17.3199	14.3916	0	582	202167	110009	1179924	2332138	1137287
1	457	282.714	249.778	0	11.3	6.15754	0	1596	12741	15282	15262	36265	889273	167131
1	656	1418.32	0	110.951	0	14.0077	16.6943	30000	1116	8018	8698	150616	774789	281482
1	778	67.6096	149.216	0	9.1	19.2095	19.0929	26274	4488	10715	10596	280450	645330	411316
1	643	0	288.332	0	164.1	1.20379	0	6447	723	6084	5377	5996	347543	17621
1	557	156.308	0	110.951	224.4	0	13.8159	4103	236	8676	376	7416	105117	2415
1	312	3.35675	0	0	34	4.69841	3.74182	67025	7666	96381	69577	186354	22000	286632
1	529	157.364	230.269	55.2379	343.4	2.94745	8.44307	7355	8057	51205	9269	10886	96701	136595
1	884	105.738	59.4462	50.5019	58.2	4.85891	33.7723	23888	3412	174544	2061	310281	432357	829344
1	587	71.224	0	0	49.5	3.96884	5.133	0	404	4144	2229	13933	762542	902294
1	570	118.052	216.719	0	13.1	4.26067	8.29916	5687	1623	1101155	118051	523708	470738	1153628
1	271	105.738	8.91785	0	201.2	15.1385	2.01482	26035	8217	130086	50406	129011	227526	178962
1	581	60.1987	487.445	103.898	409.9	0.196983	4.50937	9762	2664	49007	32547	106152	33202	29445
1	1386	76.1186	42.194	210.719	411.9	5.00483	15.351	0	5999	31443	31403	166986	125360	6727
1	654	69.7177	24.7823	60.6543	74.2	2.32732	0	0	0	36725	343	36388	58804	39065
1	612	0	55.0907	0	312.4	4.48683	0	19874	14573	262473	136671	262136	166129	264813
1	799	103.574	348.988	107.391	148.4	7.20812	14.3916	3431	22182	290828	165026	290491	194484	293168
1	1661	836.318	410.308	110.951	70.5	40.7463	83.5193	0	18090	332272	206470	331935	235928	334612
1	796	160.906	237.796	100.939	98.8	4.43576	14.3916	8901	31647	345829	220027	345492	249485	348169
1	416	0	126.862	0	0	1.13812	6.71608	11112	33858	348040	222238	347703	251696	350380
1	391	211.476	6.93539	0	0	3.39248	6.42825	9437	47222	361404	235602	361067	265060	363744
1	280	0	0	0	0	0.43774	0	0	59285	373467	247665	373130	277123	375807
1	837	93.4063	145.18	101.035	185.5	7.2446	26.8643	0	62696	376878	251076	376541	280534	379218
1	569	0	90.6238	0	0	3.50192	5.37286	0	65315	379497	253695	379160	283153	381837
1	587	439.928	118.892	0	363.7	9.41141	0	2225	68555	382737	256935	382400	286393	385077
1	1217	0	0	0	0	2.1887	21.6834	7320	74223	388405	262603	388068	292061	390745
1	620	0	161.524	84.6988	192.3	6.82874	7.67552	947	82415	396597	270795	396260	300253	398937
1	733	206.691	0	94.646	0	5.74899	16.4064	0	84978	399160	273358	398823	302816	401500
1	1304	44.3888	0	96.206	791.3	5.41338	18.9969	0	88228	402410	276608	402073	306066	404750
1	611	0	341.827	0	31.5	4.61086	6.71608	0	92001	406183	280381	405846	309839	408523
1	761	144.356	209.052	181.347	0	5.84382	25.9529	0	100961	415143	289341	414806	318799	417483
1	535	0	118.892	0	0	4.3847	0	0	104298	418480	292678	418143	322136	420820
