DSB_type	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	1002	105.738	0.105527	0	0	0	0	970.4	0.968463	6.50773	0.00649474	19.0929	0.0190548	19031	6756	25657	1203	48479	145309	153244
1	846	0	0	118.892	0.140535	0	0	705.2	0.83357	2.42216	0.00286308	0	0	1620	4731	59735	8176	12247	24902	1004038
1	956	0	0	0	0	0	0	258.6	0.38368	0	0	7.67552	0.00802879	36010	4100	61584	32605	64271	51751	926626
1	782	0	0	0	0	0	0	0	0	1.16731	0.00149272	2.68643	0.00343534	5546	11574	255204	54301	143243	22214	377056
1	1067	0	0	0	0	0	0	0	0	2.1887	0.00205127	14.3916	0.0134879	0	1699	193600	43896	76312	44604	156038
1	330	0	0	113.033	0.342525	0	0	177.1	0.536667	3.44355	0.010435	2.3986	0.00726849	8612	4820	17474	4708	26473	78720	3887
1	818	281.4	0.34401	333.441	0.40763	65.5933	0.0801874	95.6	0.11687	4.76407	0.00582405	7.67552	0.00938328	1558	3275	44400	25713	649823	80353	682242
1	523	0	0	81.1569	0.155176	0	0	224.9	0.430019	3.8667	0.00739331	3.11818	0.0059621	18160	421	74494	29520	136007	8282	168426
1	763	0	0	0	0	0	0	0	0	0	0	11.7052	0.015341	4710	7801	62800	20302	292259	292399	510398
1	470	0	0	0	0	0	0	337.4	0.885564	0.0291827	6.21E-05	0	0	15734	7403	44979	7479	35315	35909	839748
1	487	77.5734	0.159288	9.40168	0.0193053	0	0	90.4	0.185626	3.67702	0.00755034	1.87091	0.0038417	21940	3020	383427	54804	414825	650299	1026826
1	949	95.6713	0.100813	346.784	0.36542	0	0	279	0.293994	7.58749	0.00799525	0	0	1282	0	17112	17112	134512	16212	80118
1	861	238.679	0.277211	74.3089	0.0863053	77.1135	0.0895627	224.5	0.260743	4.8735	0.00566028	27.5359	0.0319813	25763	1455	62548	6601	57501	28337	3107
1	446	0	0	112.465	0.252164	0	0	0	0	2.23248	0.00500555	6.71608	0.0150585	16279	1528	106955	23404	106860	110363	150004
1	566	505.218	0.892612	38.8429	0.0686271	1588.53	2.8066	494	0.986028	21.369	0.0377544	44.1342	0.0779757	34042	3361	52861	13296	52861	279636	63808
1	982	265.083	0.269941	0	0	54.953	0.0559603	712.3	0.725356	9.98046	0.0101634	6.71608	0.00683919	12111	6141	157472	63478	157472	384247	168419
1	1465	0	0	289.925	0.197901	0	0	293.6	0.20041	15.0437	0.0102687	56.7029	0.0387051	11162	21	859	839	180041	7078	291170
1	1097	142.075	0.129513	142.454	0.129857	107.418	0.0979201	1294.7	1.35571	4.12204	0.00375756	15.3511	0.0139937	10903	631	40991	15609	13804	22512	109079
1	778	559.536	0.719197	354.072	0.455106	68.7361	0.0883497	691.7	0.889075	15.6419	0.0201053	7.67552	0.00986571	5152	2718	56681	55421	56142	152814	976
1	681	0	0	0	0	0	0	0	0	1.16731	0.00171411	0	0	13500	600	86779	27770	805433	132327	917415
1	557	0	0	0	0	0	0	0	0	0	0	0	0	4444	1367	266375	49563	522917	35536	1069251
1	864	0	0	106.983	0.123823	0	0	3.5	0.00524738	4.88809	0.00565751	7.67552	0.0088837	8918	7642	19960	19960	26269	28946	572603
1	788	0	0	0	0	0	0	0	0	0	0	7.67552	0.00974051	11836	3227	42550	1331	88442	93307	339111
1	3845	317.215	0.0825006	1188.98	0.309229	2773.46	0.721316	609	0.500411	64.2019	0.0166975	33.9162	0.00882086	5957	5118	814885	527	1526785	794866	1532340
1	559	0	0	0	0	0	0	0	0	0	0	0	0	440	8450	1104361	5873	1816261	1084342	1821816
1	468	0	0	0	0	0	0	0	0	0	0	0	0	0	975	1555822	252	2037755	1535803	2029051
1	477	0	0	0	0	0	0	10.5	0.126506	5.39879	0.0113182	0	0	0	23641	1617067	14827	1615335	1958618	1606631
1	483	0	0	0	0	0	0	0	0	0.459627	0.000951609	0	0	0	21095	583426	83399	581694	2992402	572990
1	542	0	0	0	0	0	0	0	0	0.153209	0.000282673	3.35804	0.00619565	5418	17308	511322	11295	509590	3064181	500886
1	1088	0	0	0	0	0	0	0	0	1.02139	0.000938781	0	0	32751	393	50970	50270	50105	4020086	191801
1	597	0	0	0	0	0	0	0	0	1.02139	0.00171088	0	0	79425	12767	139216	10236	136308	4526717	143677
1	1259	0	0	0	0	0	0	347.6	0.416287	15.6857	0.0124588	28.7832	0.022862	354	18025	60351	6262	60393	4984479	63185
1	857	0	0	0	0	0	0	58.5	0.123158	1.16731	0.00136209	6.71608	0.00783673	0	52542	242677	33251	1497899	6421985	1500691
1	703	0	0	0	0	0	0	247	0.857639	2.94015	0.00418229	0	0	0	60428	437652	122316	1692874	6480111	1695666
1	956	0	0	0	0	0	0	0	0	0	0	0	0	5084	16301	481517	166181	1736739	6435984	1739531
1	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	10913	486592	171256	1741814	6430596	1744606
1	459	0	0	0	0	0	0	0	0	0	0	0	0	3021	12716	511664	196328	1766886	6405636	1769678
1	591	0	0	0	0	0	0	0	0	0	0	0	0	15907	26999	543478	228142	1798700	6374174	1801492
1	687	0	0	0	0	0	0	0	0	0	0	0	0	15434	7956	579412	264076	1834634	6338224	1837426
1	520	0	0	0	0	0	0	0	0	0	0	0	0	6687	16268	587724	272388	1842946	6329477	1845738
1	597	0	0	118.892	0.19915	93.0511	0.155864	0	0	1.16731	0.00195529	6.71608	0.0112497	0	26142	597598	282262	1852820	6318579	1855612
1	4177	211.476	0.0506286	118.892	0.0284636	0	0	871.4	0.676028	33.706	0.00806942	14.3916	0.00344544	14010	43173	614629	299293	1869851	6302811	1872643
1	924	0	0	0	0	0	0	0	0	0	0	6.71608	0.00726849	20525	49688	621144	305808	1876366	6296857	1879158
1	699	0	0	0	0	0	0	0	0	0	0	0	0	5276	702324	2330841	1419912	2330396	3292473	2741512
1	892	0	0	0	0	0	0	0	0	0	0	0	0	3770	700818	2329335	1418406	2328890	3290967	2740006
1	758	0	0	0	0	0	0	0	0	0	0	0	0	0	691719	2320236	1409307	2319791	3281868	2730907
1	965	0	0	0	0	0	0	0	0	0	0	0	0	412	672771	2301288	1390359	2300843	3262920	2711959
1	769	105.738	0.137501	0	0	0	0	125.5	0.183748	6.60258	0.00858593	0.671608	0.000873352	0	667249	2295766	1384837	2295321	3257398	2706437
1	981	211.476	0.215572	118.892	0.121195	221.902	0.2262	1332.4	1.35821	8.25869	0.00841864	6.71608	0.00684616	0	664920	2293437	1382508	2292992	3255069	2704108
1	677	0	0	0	0	0	0	434.5	0.641802	8.00334	0.0118218	14.5835	0.0215413	17075	646123	2274640	1363711	2274195	3236272	2685311
1	1138	427.841	0.375959	398.991	0.350607	0	0	3172.4	2.7877	6.06999	0.00533391	0	0	24401	636427	2264944	1354015	2264499	3226576	2675615
1	460	92.8655	0.201881	0	0	0	0	1831.5	3.98152	9.33845	0.020301	34.5398	0.0750866	33816	626719	2255236	1344307	2254791	3216868	2665907
1	1033	0	0	253.073	0.244989	0	0	1219.7	1.18074	4.3774	0.00423756	23.5063	0.0227554	40841	619717	2248234	1337305	2247789	3209866	2658905
1	1290	343.328	0.266146	74.7865	0.057974	0	0	1332.5	1.03295	36.1136	0.027995	40.7282	0.0315723	54571	608979	2237496	1326567	2237051	3199128	2648167
1	724	58.6106	0.0809539	11.4045	0.0157521	74.4224	0.102793	1753.1	2.42141	24.1997	0.0334251	29.2629	0.0404184	57186	606422	2234939	1324010	2234494	3196571	2645610
1	1340	289.867	0.216318	149.899	0.111865	274.437	0.204804	3374.7	2.51843	62.2321	0.0464418	111.199	0.0829844	59279	605417	2233934	1323005	2233489	3195566	2644605
1	408	151.38	0.371029	0	0	22.4905	0.0551237	1882	4.61275	29.5329	0.0723845	52.0017	0.127455	76945	587447	2215964	1305035	2215519	3177596	2626635
1	718	348.331	0.48514	336.938	0.469273	19.5993	0.027297	8433	11.7451	591.693	0.824086	322.563	0.449253	82401	581201	2209718	1298789	2209273	3171350	2620389
1	625	211.266	0.338026	88.5497	0.141679	49.7752	0.0796403	9049.8	14.4797	530.855	0.849368	265.813	0.425301	96157	564915	2193432	1282503	2192987	3155064	2604103
1	404	114.354	0.283053	48.3285	0.119625	82.3108	0.20374	2795.4	6.91931	109.18	0.270247	42.2633	0.104612	71231	539989	2168506	1257577	2168061	3130138	2579177
1	1110	384.321	0.346235	301.631	0.27174	248.739	0.22409	27976.8	25.2043	1409.55	1.26986	1212.25	1.09212	66879	535637	2164154	1253225	2163709	3125786	2574825
1	622	165.654	0.266325	119.43	0.192009	57.5801	0.0925726	7878.8	12.6669	13.2708	0.0213357	6.71608	0.0107976	59233	527991	2156508	1245579	2156063	3118140	2567179
1	716	248.565	0.347158	122.972	0.171748	91.4352	0.127703	17764.6	24.8109	489.029	0.683001	186.851	0.260965	46733	515491	2144008	1233079	2143563	3105640	2554679
1	395	120.431	0.304889	186.911	0.473193	100.308	0.253943	4416.3	11.1805	350.841	0.888206	66.4892	0.168327	44628	513386	2141903	1230974	2141458	3103535	2552574
1	2016	586.43	0.290888	735.001	0.364584	259.694	0.128816	33329.8	16.5326	594.196	0.29474	364.299	0.180704	19674	488432	2116949	1206020	2116504	3078581	2527620
1	960	102.504	0.106775	87.4351	0.0910782	42.1574	0.043914	11354.3	11.8274	100.812	0.105012	79.6335	0.0829516	2264	471022	2099539	1188610	2099094	3061171	2510210
1	749	205.927	0.274936	221.408	0.295605	246.236	0.328752	11122.3	14.8495	17970.7	23.993	14047.4	18.7549	0	344052	1972569	1061640	1972124	2934201	2383240
1	320	0	0	36.6452	0.114516	0	0	1332.8	4.165	2.41486	0.00754645	12.3288	0.0385275	0	299108	1927625	1016696	1927180	2889257	2338296
1	464	0	0	0	0	12.2429	0.0263855	1417.3	3.05453	1.90417	0.00410381	0	0	53484	163995	1792512	881583	1792067	2754144	2203183
1	853	235.225	0.275762	0	0	0	0	1614	1.89215	6.93088	0.0081253	21.1077	0.0247452	19667	130178	1758695	847766	1758250	2720327	2169366
1	753	125.542	0.166723	0	0	81.8257	0.108666	674.9	0.896282	7.7334	0.0102701	31.3257	0.0416012	15187	125698	1754215	843286	1753770	2715847	2164886
1	647	127.372	0.196866	74.4186	0.115021	86.0516	0.133001	0	0	7.68963	0.0118851	14.3916	0.0222436	0	109657	1738174	827245	1737729	2699806	2148845
1	795	105.738	0.133004	323.945	0.407478	189.439	0.238289	1440.2	1.81157	7.90851	0.00994781	4.02965	0.00506874	6525	26313	1654830	743901	1654385	2616462	2065501
1	700	11.0335	0.0157622	0	0	42.0849	0.0601213	561.9	0.802714	2.14493	0.00306418	6.71608	0.0095944	3359	23147	1651664	740735	1651219	2613296	2062335
1	419	0	0	0	0	0	0	142	0.418879	4.23149	0.010099	15.351	0.0366373	1944	8224	1636741	725812	1636296	2598373	2047412
1	375	0	0	118.892	0.317046	0	0	1776.6	4.7376	1.42265	0.00379374	0	0	4141	5711	1634228	723299	1633783	2595860	2044899
1	2740	918.165	0.335097	236.214	0.0862095	0	0	5842.5	2.1323	85.7241	0.0312862	107.361	0.039183	0	4657	1622913	711984	1622468	2584545	2033584
1	564	0	0	118.892	0.210802	49.1836	0.0872049	871.4	1.54504	7.01112	0.0124311	44.9498	0.0796982	9114	46652	1579409	668480	1578964	2541041	1990080
1	494	38.1128	0.0771515	0	0	0	0	1111.3	2.2496	15.423	0.0312207	38.4256	0.0777846	9083	45123	1577880	666951	1577435	2539512	1988551
1	433	0	0	0	0	0	0	91.2	0.24385	8.31706	0.019208	0	0	0	31868	1564625	653696	1564180	2526257	1975296
1	651	0	0	0	0	26.0161	0.0399633	40.6	0.085654	2.21788	0.00340688	7.67552	0.0117904	0	19814	1552571	641642	1552126	2514203	1963242
1	869	0	0	0	0	0	0	128.7	0.245611	2.88179	0.00331621	3.54993	0.00408507	14289	0	1403651	492722	1403206	2365283	1814322
1	412	0	0	0	0	0	0	145.5	0.60625	0.525288	0.00127497	0	0	1868	11876	1391230	480301	1390785	2352862	1801901
1	411	2.55114	0.00620715	104.011	0.253067	53.3254	0.129745	2269.8	5.52263	4.60357	0.0112009	9.30657	0.0226437	115	21183	1381781	470852	1381336	2343413	1792452
1	550	208.719	0.379488	216.005	0.392737	71.1617	0.129385	0	0	8.47757	0.0154138	6.04447	0.0109899	30596	8708	1351312	440383	1350867	2312944	1761983
1	607	88.3478	0.145548	195.217	0.321609	0	0	608.6	1.00264	2.1887	0.00360577	8.53902	0.0140676	0	18237	1262603	351674	1262158	2224235	1673274
1	725	341.865	0.471537	442.489	0.610329	90.9671	0.125472	199.5	0.275172	10.5349	0.0145309	33.8203	0.0466487	0	157349	583601	97327	583156	1545233	994272
1	794	215.541	0.271462	84.624	0.106579	0	0	0	0	5.35501	0.00674435	0	0	0	42716	73552	36463	72972	887488	336527
1	447	0	0	39.1629	0.0876127	32.3253	0.0723161	78.7	0.176063	1.83121	0.00409667	0	0	14093	4826	68283	14914	69424	650915	99954
1	652	61.6038	0.0944844	520.188	0.797834	0	0	261.1	0.40046	7.07679	0.010854	7.67552	0.0117723	0	18151	19738	13147	12503	611582	97677
1	1000	220.233	0.220233	363.491	0.363491	110.951	0.110951	276	0.276	15.9045	0.0159045	6.71608	0.00671608	22361	1488	5446	5446	4582	1954651	20341
1	418	0	0	0	0	0	0	0	0	8.2514	0.0197402	15.351	0.036725	4652	5173	465727	81355	546068	1580564	507443
1	603	387.32	0.642323	280.74	0.465572	142.875	0.23694	65.9	0.109287	8.33894	0.0138291	0	0	17584	986	310890	28579	700594	1425727	661969
1	489	119.585	0.244549	606.39	1.24006	95.2583	0.194802	158.3	0.323722	8.0836	0.0165309	5.32489	0.0108893	4645	17082	71676	36174	939901	1186513	901276
1	763	105.738	0.138582	118.892	0.155822	0	0	302.6	0.396592	11.746	0.0153945	11.3214	0.014838	2217	17257	79095	139356	1091556	1034638	1052931
1	775	36.7784	0.047456	343.798	0.44361	0	0	0	0	13.9201	0.0179615	36.075	0.0465483	0	1901	94107	94447	1124132	989729	1097770
1	1082	105.738	0.0977245	294.694	0.27236	166.989	0.154333	211.2	0.195194	9.63027	0.00890044	43.6066	0.0403018	0	185	18746	1986	374825	240422	1508972
1	442	0	0	14.3501	0.0324662	110.951	0.251021	115	0.260181	4.95375	0.0112076	12.9045	0.0291956	18516	2359	8427	8427	951398	931147	967792
1	944	141.878	0.150294	116.595	0.123511	96.206	0.101913	362.3	0.383792	15.4376	0.0163534	32.8129	0.0347594	5172	11407	220057	39679	710864	1291299	689550
1	663	0	0	92.677	0.139784	169.023	0.254936	212.2	0.32006	9.55002	0.0144043	0	0	0	10098	58278	7018	487413	1225316	466099
1	472	157.299	0.333261	60.7966	0.128806	562.623	1.192	69.5	0.147246	12.4756	0.0264313	20.7239	0.0439066	24130	3250	35259	12600	373854	1111757	352540
1	452	28.5033	0.0630603	0	0	0	0	46.3	0.188211	1.02139	0.00225972	0	0	37578	119383	50159	4627	200208	938111	178894
1	483	0	0	22.7622	0.0471267	72.9354	0.151005	76.6	0.158592	0.306417	0.000634404	0	0	0	73177	94777	94777	13974	544733	91968
1	457	237.523	0.519744	618.817	1.35409	66.4824	0.145476	239.5	0.52407	34.151	0.0747286	7.67552	0.0167954	0	93145	114745	114745	33942	524556	111936
1	786	66.2855	0.0843326	93.1119	0.118463	0	0	365	0.477124	5.25288	0.00668305	3.5979	0.00457748	586	101247	122847	122847	42044	516674	120038
1	820	0	0	298.139	0.363584	18.2395	0.0222433	295	0.359756	4.65463	0.00567638	0	0	0	3233	2574	1716	0	158923	8
1	386	0	0	218.674	0.566513	0	0	58.8	0.152332	2.1887	0.00567021	12.0889	0.0313185	18298	211054	125560	77386	124529	505037	103626
1	628	105.738	0.168372	192.839	0.307069	34.4331	0.0548298	0	0	9.22172	0.0146843	14.4875	0.0230693	11007	175241	89747	66233	88716	469224	67813
1	1160	222.617	0.191911	93.1324	0.0802865	171.407	0.147764	225.5	0.194397	10.7611	0.00927681	14.3916	0.0124066	27769	1735	421	790	986	157730	101068
1	620	20.4093	0.0329182	219.059	0.353321	1.06148	0.00171206	123.7	0.199516	14.1244	0.0227813	22.259	0.0359016	4490	3741	3751	3771	20962	193619	0
1	521	30.5821	0.0586988	0	0	0	0	167.7	0.321881	5.09967	0.00978823	5.80461	0.0111413	463	3753	3653	3653	3293	69070	94721
1	406	16.7418	0.041236	63.5801	0.156601	36.8881	0.0908573	22.7	0.0559113	3.29764	0.00812227	0	0	0	2201	4749	4781	0	16931	57613
1	1036	0	0	560.566	0.541087	42.1907	0.0407246	239.6	0.231274	9.28008	0.00895761	0	0	41877	231144	198027	106696	120130	463281	241063
1	516	52.834	0.102392	63.8504	0.123741	0	0	181.6	0.351938	0.175096	0.000339333	16.3105	0.0316095	10778	8018	163142	11749	49875	25771	214705
1	950	0	0	309.761	0.326065	83.791	0.088201	235.6	0.248	8.46297	0.00890838	14.3916	0.0151491	2617	255	256193	60707	195495	528360	717294
1	553	1980.56	3.58148	0	0	120.898	0.218623	22.4	0.0405063	20.7124	0.0374546	13.72	0.0248101	18113	4583	384486	4104	442945	1169933	1358867
1	630	0	0	0	0	0	0	0	0	0	0	0	0	0	2539	494321	113939	552780	1279768	1468702
1	404	0	0	0	0	0	0	0	0	0	0	0	0	20844	2747	92466	4445	54775	1580531	3008066
1	562	0	0	0	0	0	0	25	0.320513	0	0	0	0	6422	7534	9092	50258	202666	1322070	3266281
1	579	0	0	0	0	0	0	0	0	0	0	0	0	31099	37	40944	69602	324834	1079046	3509333
1	430	0	0	0	0	0	0	0	0	3.35601	0.00780466	21.1077	0.0490876	0	179	64265	35418	260593	298743	4289468
1	565	0	0	0	0	0	0	0	0	0	0	0	0	14333	1962	92216	24513	151434	152706	4435559
1	412	201.684	0.489524	89.1693	0.21643	0	0	253.8	0.616019	6.54421	0.015884	30.798	0.0747525	13051	7809	84601	12309	25282	24141	4613324
1	707	0	0	0	0	20.6599	0.0292219	272	0.384724	2.89638	0.00409671	4.89314	0.006921	11966	4888	441409	256830	336034	380949	4338643
1	248	0	0	0	0	0	0	533.2	3.39618	33.2244	0.133969	62.8433	0.2534	0	1065	614725	83019	162223	554265	4164832
1	717	234.463	0.327006	47.557	0.0663277	0	0	678.7	0.946583	54.236	0.075643	81.5524	0.113741	12981	1964	712250	13185	64745	651790	4067354
1	675	55.1676	0.0817298	277.438	0.41102	0	0	101.7	0.150667	10.4328	0.015456	7.67552	0.0113711	12181	9315	1074588	9190	189285	1014128	3705788
1	731	4585.32	6.27266	491.304	0.672098	143.557	0.196385	128.9	0.176334	51.274	0.0701422	43.2708	0.0591939	7669	17993	1232972	57832	30452	1172512	3546955
1	642	45.9209	0.0715279	212.503	0.331002	0	0	3.4	0.00529595	6.31075	0.00982983	11.993	0.0186807	0	352	873208	22898	117616	1868214	2851362
1	581	1132.87	1.94986	75.5326	0.130005	0	0	574.8	1.05662	18.3632	0.0316062	29.7906	0.0512747	47231	15518	428825	1680	889119	472893	995342
1	707	310.591	0.439308	0	0	24.3995	0.0345113	0	0	2.99852	0.00424118	5.94853	0.00841376	1236	2607	55700	7462	187139	47164	293362
1	834	49.8098	0.059724	290.239	0.348009	83.0392	0.0995674	123.2	0.147722	3.96884	0.0047588	25.8569	0.0310035	0	17454	86603	31605	85699	890931	133708
1	757	56.1593	0.0741866	94.0399	0.124227	96.7443	0.1278	315.4	0.416645	4.90268	0.00647646	7.67552	0.0101394	46984	1045	165646	10172	164651	1561814	169168
1	585	72.6538	0.124195	1.98154	0.00338725	49.5389	0.0846819	325.8	0.556923	4.26797	0.00729567	2.87832	0.00492021	20706	2554	31591	31551	300652	1510108	485173
1	793	105.738	0.133339	237.806	0.299881	0	0	497	0.626734	6.34722	0.00800407	16.2145	0.0204471	6219	854	477287	140654	477691	730725	874285
1	457	0	0	226.886	0.496469	0	0	322.5	0.705689	5.10696	0.011175	12.3288	0.0269777	3532	26295	10213	10199	43090	10845	154405
1	986	17.3838	0.0176307	62.1111	0.062993	0	0	530.9	0.538438	0.189687	0.000192381	14.3916	0.0145959	14781	108	21998	978	18534	719497	23082
1	543	80.3318	0.147941	0	0	83.2487	0.153313	216.3	0.398343	5.69061	0.0104799	0	0	1141	13421	30930	23477	114280	79261	201136
1	511	0	0	0	0	0	0	28.2	0.0551859	1.16731	0.00228436	6.52419	0.0127675	0	11970	52506	52506	51834	379551	710152
1	810	105.738	0.130541	237.812	0.293595	110.951	0.136977	119	0.146914	5.5447	0.00684531	0	0	3081	2048	323119	44506	257341	700322	1061674
1	910	247.243	0.271695	346.977	0.381294	115.941	0.127408	1360.7	1.49527	11.2207	0.0123305	30.1264	0.033106	11311	12852	13935	875	12759	216778	10712
1	421	105.738	0.251159	0	0	84.1698	0.199928	327.3	0.777435	9.63028	0.0228748	11.5613	0.0274614	0	1921	38311	5519	44546	190797	495
1	931	216.488	0.232533	188.116	0.202058	0	0	1687.1	1.81214	15.0145	0.0161273	7.67552	0.00824438	14040	3670	78863	29083	91316	4706	162421
1	680	211.476	0.310994	118.892	0.174842	332.835	0.489464	203	0.298529	21.245	0.0312426	4.22154	0.00620814	0	24358	24719	4738	24298	128773	49244
1	825	36.4253	0.0441519	118.892	0.144112	0	0	453.2	0.549333	6.98195	0.00846297	15.3031	0.0185492	0	7530	22935	17815	16468	16227	24397
1	465	0	0	0	0	0	0	1128.6	2.4271	0	0	0	0	31415	9327	9891	9909	128104	54156	202237
1	455	17.6032	0.0386884	0	0	19.3939	0.042624	383	1.915	4.09287	0.00899532	0	0	7879	2428	4723	4723	80391	2730	308022
1	792	182.739	0.230731	354.72	0.447879	110.951	0.14009	1301.8	1.64369	12.2275	0.0154388	13.4322	0.0169598	34055	9020	9140	9145	85948	783176	151051
1	903	105.738	0.117096	0	0	0	0	395.8	0.45442	17.2178	0.0190673	19.3327	0.0214094	0	9758	250517	57757	80105	80589	215272
1	525	50.5703	0.0963244	14.8615	0.0283077	110.951	0.211335	1131.7	2.97034	8.5943	0.0163701	19.8124	0.037738	59521	5031	11252	11257	81027	218583	124256
1	733	0	0	0	0	0	0	333.9	0.455525	12.6069	0.0171991	14.3916	0.0196338	39188	2740	2929	3109	92311	189601	95274
1	1344	213.315	0.158716	118.892	0.0884616	0	0	748.3	0.649003	20.3549	0.015145	65.242	0.0485431	9534	1032	18527	18507	17454	90746	5773
1	602	0	0	149.606	0.248515	110.951	0.184304	18.4	0.0305648	8.46297	0.0140581	0	0	6611	8927	568976	54389	971488	1541545	963722
1	435	177.457	0.407946	237.796	0.546658	0	0	65.3	0.150115	9.01015	0.020713	8.34713	0.0191888	36228	4611	495780	127097	1044196	1614253	1036430
1	635	274.669	0.43255	258.285	0.406748	0	0	8.3	0.0130709	6.89439	0.0108573	20.1483	0.0317295	29371	225	122095	16078	1146530	1988513	1410690
1	832	0	0	153.267	0.184216	0	0	9.5	0.0114183	7.16434	0.00861099	28.7832	0.0345952	71	10448	18740	10540	18804	142147	30860
1	673	636.268	0.945421	118.892	0.17666	195.121	0.289927	124.4	0.184844	3.25386	0.00483486	9.88224	0.0146839	2552	3740	12958	8230	11977	17704	168375
1	439	0	0	0	0	0	0	0	0	0	0	0	0	32900	11930	71946	5592	374752	406770	557441
1	842	0	0	0	0	0	0	4.6	0.0178295	1.86769	0.00221816	0	0	17636	385	125998	66047	211454	749336	900007
1	372	50.5703	0.135942	0	0	0	0	105.2	0.493897	0.627426	0.00168663	16.7422	0.045006	16383	0	7773	7181	4073	955630	898630
1	978	105.738	0.108116	0	0	0	0	721.5	0.73773	12.8914	0.0131814	15.3511	0.0156964	0	4182	185027	6367	184390	1184085	670576
1	1231	0	0	290.273	0.235802	124.259	0.100941	577.7	0.519514	7.29567	0.00592662	6.71608	0.00545579	3921	11347	27468	13619	502692	1039695	446956
1	887	2973.4	3.3522	252.718	0.284913	2388.82	2.69314	1837.6	2.0717	181.239	0.204328	124.727	0.140617	0	5757	87284	31859	562508	980041	506772
1	1139	85.5098	0.0750744	414.061	0.36353	0	0	539.4	0.508388	6.36911	0.00559184	15.399	0.0135198	10450	2474	9240	7694	13760	189513	69182
1	321	433.263	1.34973	238.712	0.74365	110.368	0.343824	7329.1	22.8321	147.183	0.458514	117.004	0.364498	37451	588	40868	38363	193468	164786	287700
1	543	637.882	1.17474	28.8641	0.0531568	92.3592	0.170091	246.8	0.464783	9.00286	0.0165798	0	0	22365	3822	83306	7780	317683	6869	634038
1	714	2316.07	3.24379	229.107	0.320878	280.287	0.392559	237.5	0.332633	66.376	0.0929636	78.4822	0.109919	0	1259	39701	8821	39307	381708	1024053
1	647	48.8969	0.0755747	62.6228	0.0967895	0	0	279.8	0.432457	8.15655	0.0126067	18.3253	0.0283235	6313	2466	44214	20822	51308	393709	1036054
1	581	105.738	0.181993	0	0	0	0	26.9	0.0566316	2.74317	0.00472146	10.4579	0.0179998	8472	11835	126740	126665	833566	1175967	1376231
1	830	348.319	0.419662	326.952	0.393918	51.2453	0.0617413	0	0	9.14147	0.0110138	46.6768	0.0562371	8698	8712	256012	27050	817086	1534291	970356
1	442	195.096	0.441394	0	0	0	0	38.3	0.0866516	2.55348	0.00577711	0	0	7054	6476	100658	39318	206869	318006	269869
1	596	126.886	0.212895	241.76	0.405637	0	0	0	0	6.33264	0.0106252	5.56475	0.00933683	3670	118	75415	15034	178273	390105	627288
1	948	318.881	0.336373	118.892	0.125414	40.1746	0.0423783	565.7	0.59673	14.9415	0.0157611	7.67552	0.00809654	0	10772	111002	53288	155122	727226	499939
