Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
553	74.5795	0.134863	116.413	0.210511	0	0	254.5	0.495136	2.1887	0.00395786	0	0	3713	1144	1082838	566913	1202049	2502565	3034873
716	0	0	0	0	0	0	0	0	0	0	0	0	37201	3997	43483	43463	167742	1749	249140
730	359.794	0.492869	81.6969	0.111914	0	0	46.4	0.0635616	6.5661	0.00899466	6.47622	0.00887153	5786	1490	871806	10039	871882	3244719	1959546
709	81.7699	0.115331	521.159	0.735063	8.77401	0.0123752	859	1.21157	5.57389	0.00786162	5.22895	0.0073751	52932	6885	82755	69834	281915	1213771	600951
601	0	0	87.1878	0.145071	65.8055	0.109493	481.3	5.34778	1.02139	0.00169949	0	0	139849	99627	846027	5740	845800	2141490	1116494
601	0	0	0	0	0	0	0	0	0	0	0	0	207483	167261	778393	10858	778166	2073856	1048860
1228	341.214	0.277862	159.13	0.129584	44.5132	0.0362485	4306.9	3.50725	52.3829	0.0426571	286.393	0.233219	2142	16652	77144	76684	229716	23128	236368
729	105.738	0.145045	75.2985	0.10329	107.89	0.147998	320.2	0.439232	1.65612	0.00227177	6.71608	0.00921273	2645	316	47457	38662	208806	162078	197040
673	82.964	0.123275	233.071	0.346316	82.7446	0.122949	534.5	0.794205	5.39879	0.00802198	0	0	5080	15194	527778	74496	989361	930478	1454219
1290	77.4557	0.0600431	187.696	0.1455	0	0	62.8	0.0486822	14.6351	0.011345	17.8936	0.013871	287	48	3147	3167	95038	740474	18478
604	291.283	0.482257	0	0	0	0	57.8	0.0956954	3.35601	0.0055563	6.71608	0.0111193	221	4573	7423	6068	5850	5334	146921
1032	45.973	0.0445475	173.394	0.168017	0	0	227.4	0.220349	3.38518	0.00328022	29.215	0.0283091	79729	2541	26908	8098	26238	3666	589800
1231	38.6173	0.0313707	25.76	0.0209261	110.951	0.0901309	214.5	0.174249	7.17164	0.00582586	0	0	29239	171	75688	9928	106876	245242	930191
706	272.138	0.385464	118.892	0.168403	20.7805	0.0294342	120.6	0.170822	6.13565	0.00869072	4.17356	0.00591156	562	1133	31702	30586	400277	1754620	1775764
758	0	0	0	0	0	0	51	0.0858586	10.5641	0.0139368	6.71608	0.00886026	0	10952	181094	694	75152	76634	1087292
668	345.095	0.516609	603.095	0.902836	0	0	412.3	0.617216	4.44306	0.00665129	7.67552	0.0114903	6143	3266	12033	1293	9178	80762	0
1190	0	0	170.301	0.14311	175.097	0.14714	214	0.179832	28.2853	0.0237692	70.0391	0.0588564	66596	36783	326018	231171	325893	4712333	880134
688	384.112	0.558303	223.697	0.325141	2581.86	3.75271	707	1.02762	9.52813	0.013849	30.7021	0.0446251	33473	3063	193010	53178	489957	11467	541323
999	0	0	124.336	0.12446	0	0	447.3	0.447748	5.92407	0.00593	22.0671	0.0220892	23815	538	16325	16305	140362	127681	248435
701	86.6628	0.123627	206.319	0.294321	0	0	224.7	0.320542	8.36083	0.011927	26.4806	0.0377754	0	1998	49936	49875	661951	635659	1743977
286	0	0	0	0	0	0	0	0	0	0	0	0	44368	27283	1336612	100127	1763658	2007084	1747945
543	72.6373	0.13377	0	0	0	0	372	0.685083	6.15025	0.0113264	16.3105	0.0300377	220227	325256	639438	513636	639101	543094	641778
1007	34.0369	0.0338003	0	0	0	0	101.3	0.100596	8.80587	0.00874466	29.7427	0.0295359	30752	0	525924	225108	1832286	2469081	2029859
550	104.302	0.189639	60.6211	0.11022	0	0	0	0	1.02139	0.00185708	7.67552	0.0139555	0	1657	82896	82896	1232666	2228454	1640454
625	180.387	0.288619	0	0	76.8619	0.122979	0	0	2.15222	0.00344355	0	0	389	620	685010	125103	707445	4822415	4180290
486	0	0	61.1111	0.125743	0	0	0	0	3.20279	0.00659011	13.4322	0.0276382	239193	257614	4954983	9096	475813	21740944	5301463
658	0	0	0	0	0	0	0	0	0.116731	0.000177402	0	0	2630	2817	321473	183971	886351	272861	752809
565	105.68	0.187043	332.267	0.588083	0	0	0	0	11.5636	0.0204666	0	0	13990	12280	1066021	16348	1350954	1330439	1468084
551	0	0	171.856	0.311898	110.951	0.201363	531.2	0.964065	1.37158	0.00248926	2.7344	0.00496262	14460	217	19613	4333	169763	11666	241982
585	0	0	0	0	0	0	0	0	6.28156	0.0107377	15.3511	0.0262411	9932	17550	1336922	24970	1335327	1951671	1333584
1125	97.1081	0.0863183	95.2124	0.0846332	75.4991	0.0671103	84.5	0.095805	9.79078	0.00870292	12.7126	0.0113001	142	231	1895	647	192151	65951	250208
698	105.738	0.151487	356.698	0.511029	221.902	0.317911	71.3	0.102149	29.6058	0.0424152	62.0278	0.0888651	2063	10066	121756	120936	162225	2710804	2333459
1070	0	0	62.3984	0.0583162	0	0	0	0	8.2441	0.00770477	20.3401	0.0190095	15877	1023	6132	1517	6311	95798	63463
872	0	0	0	0	0	0	5.6	0.0270531	0	0	0	0	32601	11064	127163	13503	126216	47149	137907
643	0	0	118.892	0.184903	223.865	0.348157	102.9	0.160031	6.25968	0.00973512	0	0	0	24281	120688	107693	1444176	3711385	3011699
637	58.2813	0.0914933	0	0	0	0	866.8	1.36075	1.24026	0.00194703	0	0	2592	2125	233199	0	174180	79509	404325
967	108.496	0.112199	34.6758	0.0358592	113.205	0.117068	743.8	0.769183	9.54274	0.00986839	42.2154	0.043656	0	89281	67044	66944	66224	998080	385260
639	198.227	0.310214	71.2017	0.111427	109.69	0.171659	7.9	0.0123631	10.7684	0.016852	13.4322	0.0210206	0	15136	9870	6385	336799	837418	348033
766	105.738	0.138039	0	0	0	0	0	0	8.89342	0.0116102	0	0	459	1835	126259	641	112455	677599	229272
338	0	0	0	0	0	0	69	0.204142	0.423149	0.00125192	0	0	13452	529	112041	28636	28369	791438	1055785
1418	1398.29	0.986102	258.481	0.182286	139.007	0.0980304	239.8	0.226654	37.6018	0.0265175	83.3274	0.058764	0	1304	200024	7584	199195	126569	233292
1128	104.623	0.0927506	369.486	0.327558	110.951	0.0983609	223.2	0.226599	8.84234	0.00783896	27.8238	0.0246665	810	12513	11039	6099	10716	795575	182755
797	85.3681	0.107112	0	0	91.1131	0.11432	46.3	0.0580928	3.21009	0.00402772	14.3916	0.0180572	12783	2729	94384	29051	194226	1308353	608667
1180	0	0	203.143	0.172155	92.744	0.0785966	465.4	0.394407	17.0865	0.01448	32.621	0.0276449	9883	795	2538432	456012	2582139	3098480	2546769
731	8.3619	0.011439	145.531	0.199085	67.4779	0.0923091	182	0.248974	3.34142	0.00457102	13.3362	0.0182438	46288	26309	347152	209465	347027	4733467	901268
1198	0	0	0	0	0	0	0	0	0	0	0	0	2427	6477	6952	6947	13523	1755308	0
1323	105.738	0.0799228	277.853	0.210017	0	0	330.9	0.272795	18.7353	0.0141612	21.9712	0.0166071	10665	3654	138016	23336	190480	684259	409009
614	191.271	0.311517	39.1763	0.0638051	46.6455	0.0759699	301.1	0.490391	3.16632	0.00515687	6.42825	0.0104695	26111	24770	203681	18821	18742	714906	243151
3797	0	0	0	0	0	0	1642	3.3374	9.19254	0.002421	37.4182	0.00985466	0	4847	519985	109936	2269720	2619381	2233578
889	180.719	0.203284	459.962	0.517393	2496.72	2.80846	584.8	0.720197	18.5456	0.0208612	48.4038	0.0544474	10523	8545	139844	24917	138638	157532	158546
840	82.6406	0.0983817	111.484	0.132719	81.6124	0.0971576	79.4	0.0945238	3.60406	0.00429055	35.4993	0.0422611	308	2717	180437	47692	1507432	4466138	1527861
947	1129.09	1.19228	98.9628	0.104501	153.082	0.161649	76.5	0.095625	8.68184	0.00916773	15.2071	0.0160582	104104	30223	30259	16739	86941	341348	80266
446	1022.26	2.29207	0	0	6.23415	0.0139779	342.4	0.767713	9.67405	0.0216907	29.071	0.0651817	102	1808	6398	1410	5503	51494	307
932	105.738	0.113453	72.3262	0.0776032	72.6921	0.0779958	0	0	9.14876	0.00981627	2.7344	0.00293391	18270	9957	74953	14814	15061	744968	1009315
1865	512.345	0.274716	105.502	0.0565693	78.466	0.0420729	453.6	0.328696	17.7795	0.00953326	29.7427	0.0159478	0	4563	18660	16640	18195	72288	324826
913	91.9665	0.10073	145.117	0.158945	35.0304	0.0383684	217.1	0.237788	10.8559	0.0118904	13.8159	0.0151325	0	7156	24723	24802	100406	1149146	71237
515	252.851	0.490974	237.785	0.461718	3.8259	0.00742893	0	0	7.3978	0.0143647	15.6389	0.0303668	749	8309	931602	90002	968166	1337680	1553478
1073	225.787	0.210426	318.39	0.296729	65.0128	0.0605898	192.1	0.179031	6.07729	0.00566383	8.01132	0.00746629	16802	688	31230	567	30061	361146	3481
604	0	0	129.857	0.214995	55.0474	0.0911381	60.4	0.1	5.30394	0.00878136	15.351	0.0254156	196863	30821	358443	13691	597395	1099062	601226
415	0	0	0	0	0	0	0	0	0	0	0	0	0	3158	95948	14336	141420	143073	339813
549	0	0	94.5913	0.172298	39.2253	0.0714487	125.2	0.228051	3.356	0.00611294	13.4322	0.0244666	0	11264	25770	25737	162022	86058	731620
561	52.4092	0.0934211	118.892	0.211929	0	0	44.9	0.0800357	2.15952	0.0038494	7.67552	0.0136819	469	11843	337486	76008	510630	1952801	625800
1465	237.482	0.162104	161.7	0.110375	0	0	514	0.406003	9.4187	0.00642915	3.98168	0.00271787	79815	6496	39068	1956	455518	118033	746270
902	230.159	0.255165	191.091	0.211853	0	0	671.4	0.744346	12.7382	0.0141222	21.1077	0.023401	15216	1592	20698	9431	51704	495853	344
793	105.738	0.133339	78.2708	0.0987022	0	0	0	0	7.7334	0.00975208	0	0	23985	259	29347	5707	28428	414147	5469
753	0	0	0	0	0	0	0	0	0	0	0	0	72187	124435	367890	91917	367663	1663353	638357
405	0	0	0	0	0	0	0	0	0	0	0	0	0	36715	16313	16293	18033	41847	118168
730	410.229	0.561957	221.542	0.303482	128.382	0.175865	0	0	19.6108	0.026864	22.0671	0.030229	371952	125244	4822613	122695	608572	21608574	5169093
514	35.1938	0.0684704	136.085	0.264758	0	0	419.8	0.816732	5.15073	0.0100209	6.81202	0.013253	14339	11329	197987	184607	1259338	2573056	2248794
453	0	0	0	0	0	0	0	0	0	0	0	0	76368	78814	362597	229302	239338	76034	1479678
664	584.357	0.880056	53.5016	0.0805747	0	0	245.5	0.382995	15.7149	0.023667	21.0597	0.0317164	0	1965	35594	35596	45144	408533	1047
349	0	0	0	0	0	0	281.4	0.806304	2.08656	0.00597869	6.71608	0.0192438	2300	6570	422749	164925	931014	1437578	2521072
714	105.738	0.148092	241.769	0.338611	63.5099	0.0889495	138.9	0.194538	7.38322	0.0103406	14.3916	0.0201563	31835	53285	2594258	511838	2637965	3154306	2602595
892	105.738	0.11854	115.92	0.129955	0	0	470.8	0.527803	2.27625	0.00255185	0	0	20042	3991	7821	7644	92353	129790	147554
532	0	0	113.179	0.212743	0	0	0	0	3.29764	0.00619857	15.351	0.0288553	0	245	17347	7078	15060	118865	68
951	0	0	0	0	0	0	0	0	0	0	0	0	4119	1343	21151	6083	20884	67163	141578
535	0	0	10.8985	0.020371	0	0	81.5	0.152336	6.67553	0.0124776	10.1701	0.0190095	3896	2897	308583	8970	423882	1085600	586599
708	147.339	0.208106	459.153	0.648521	101.287	0.143061	66.8	0.0943503	8.02523	0.0113351	21.1077	0.0298131	52827	11409	176278	37712	450660	453963	965627
646	603.786	0.934653	0	0	181.823	0.281459	323.8	0.588727	9.49895	0.0147043	0	0	56286	32887	431297	86715	3071835	3708630	3269408
853	0	0	0	0	0	0	12	1.5	0	0	0	0	0	4622	409640	94364	549569	605919	2085872
1518	0	0	118.892	0.0783217	0	0	0	0	0	0	0	0	1559	0	6319	4779	54348	338762	252
456	0	0	0	0	0	0	0	0	0	0	0	0	13894	392492	77444	28976	77148	83184	1261581
1205	168.813	0.140094	889.65	0.738298	208.308	0.172869	264.2	0.219253	10.71	0.00888799	14.5355	0.0120627	25627	95	7599	7406	92647	37479	87630
433	595.297	1.37482	92.0646	0.21262	0	0	0	0	7.81366	0.0180454	0.671608	0.00155106	2170	1720	0	120347	1055036	1199242	1561452
831	255.61	0.307594	0	0	0	0	143	0.172082	11.9722	0.014407	2.44657	0.00294413	21192	2063	30557	30506	233563	5133461	243699
571	105.738	0.18518	350.76	0.614292	110.951	0.19431	0	0	4.41387	0.00773007	6.71608	0.011762	1619	13648	21233	21225	57490	424689	35591
540	0	0	0	0	119.422	0.221151	0	0	11.4688	0.0212385	0.863496	0.00159907	0	1106	150113	97	148553	11508683	4603962
1774	0	0	0	0	0	0	661.9	0.461254	25.9799	0.0146448	45.0937	0.0254192	873215	729715	209748	209748	968323	4498246	4526031
948	318.881	0.336373	118.892	0.125414	40.1746	0.0423783	565.7	0.59673	14.9415	0.0157611	7.67552	0.00809654	0	10772	111002	53288	155122	727226	499939
579	0	0	0	0	0	0	0	0	0	0	0	0	31099	37	40944	69602	324834	1079046	3509333
1193	105.738	0.0886319	293.705	0.24619	0	0	69	0.0578374	10.0972	0.0084637	21.1077	0.0176929	0	8362	108134	22397	228024	150	267499
621	0	0	0	0	0	0	0	0	0	0	0	0	42150	6430	424	404	415	690303	197320
810	7.4817	0.00923667	96.0792	0.118616	0	0	59.2	0.0730864	5.8876	0.00726864	5.80461	0.00716619	17915	1791	324041	15937	1233840	1077195	1328480
569	45.4709	0.0799136	118.892	0.20895	33.7107	0.0592455	0	0	18.2173	0.0320163	2.11077	0.00370961	18398	5180	5270	5249	22819	136889	67791
693	105.738	0.15258	0	0	0	0	0	0	1.86769	0.00269508	12.0889	0.0174444	10937	1528	70013	9431	71568	248959	112594
645	168.93	0.261908	102.127	0.158337	95.6475	0.148291	273.6	0.424186	3.28305	0.00509	27.9677	0.0433607	0	15696	42534	13452	43464	889851	98117
468	26.6256	0.0568924	0	0	0	0	0.9	0.00192308	5.83653	0.0124712	0	0	5531	336	516069	12112	11979	80802	639245
714	288.573	0.404164	176.49	0.247185	132.475	0.185539	496.2	0.694958	13.5845	0.0190259	36.2668	0.0507939	7621	2377	14125	14185	410068	12696	761842
622	63.5542	0.102177	0	0	0	0	0	0	16.3715	0.0263207	27.2001	0.0437301	0	450	56751	7071	56050	51972	892356
469	0	0	0	0	0	0	0	0	0	0	0	0	138217	2031	5903	4123	5701	151015	99848
512	0	0	0	0	0	0	0	0	0.102139	0.00019949	0	0	399223	195164	256016	195256	317991	1091901	963334
739	85.2742	0.115391	167.951	0.227268	94.5499	0.127943	1280.3	1.73248	40.7609	0.0551568	22.6908	0.0307047	11098	7819	503436	17548	3453515	3514798	3670970
633	174.565	0.275774	24.2711	0.038343	0	0	0	0	2.65562	0.0041953	14.0558	0.022205	8824	29406	593568	157286	1764464	2401259	1962037
1163	195.845	0.168396	54.4923	0.046855	0	0	165.4	0.26549	0.605541	0.000520671	22.4509	0.0193043	482	2594	2011898	22963	1943069	6179660	2016343
1290	208.853	0.161901	0	0	2.77074	0.00214786	539.5	0.418866	5.58119	0.0043265	5.51678	0.00427657	16487	28	7832	7240	4132	955734	898689
859	105.738	0.123094	356.694	0.415243	110.951	0.129163	203.2	0.236554	16.7727	0.0195259	23.6982	0.0275881	17229	69079	89619	89599	68226	103021	130186
784	0	0	0	0	0	0	0	0	0	0	0	0	0	10986	57666	112213	357953	1026654	342880
735	0	0	0	0	0	0	0	0	0	0	0	0	57550	610	44449	42495	138268	1814910	110969
2016	586.43	0.290888	735.001	0.364584	259.694	0.128816	33329.8	16.5326	594.196	0.29474	364.299	0.180704	19674	488432	2116949	1206020	2116504	3078581	2527620
323	0	0	0	0	0	0	161.8	0.500929	0	0	13.4322	0.0415857	7283	543	16307	1805	16755	195303	125
961	127.321	0.132488	0	0	29.0897	0.0302702	148.5	0.154527	15.4449	0.0160717	11.7052	0.0121802	5904	23770	21963	4657	324876	825495	336110
731	4585.32	6.27266	491.304	0.672098	143.557	0.196385	128.9	0.176334	51.274	0.0701422	43.2708	0.0591939	7669	17993	1232972	57832	30452	1172512	3546955
604	0	0	0	0	62.7448	0.103882	103	0.17053	5.97515	0.00989264	6.71608	0.0111193	26111	24770	203826	18966	18887	715051	243296
412	1027.76	2.49456	93.4377	0.22679	36.9437	0.0896691	2.5	0.00606796	13.6429	0.0331138	16.2145	0.0393557	4915	0	45342	1844	112101	943805	209661
568	0	0	0	0	0	0	0	0	0	0	0	0	0	8097	20710	9990	20467	189153	12298
1044	0	0	14.8615	0.0142352	43.4083	0.0415788	456.4	0.602111	12.1473	0.0116353	7.67552	0.00735203	86835	2099	26281	24431	23755	109507	944
427	305.225	0.714813	233.554	0.546964	63.2147	0.148044	0	0	6.79956	0.015924	29.6467	0.0694302	0	665	14847	729	14418	84029	273744
398	105.738	0.265673	175.942	0.442064	0	0	69	0.173367	2.23977	0.00562756	2.78238	0.0069909	924353	805	4269926	14166	1160973	21055887	4616406
642	184	0.286604	0	0	0	0	1514.9	2.35966	11.0019	0.0171368	35.7391	0.0556684	2762	1869	11551	3691	8604	902935	1462597
377	21.8669	0.0580023	11.3811	0.0301886	11.5447	0.0306227	0	0	3.31952	0.00880511	7.67552	0.0203595	35682	3206	535525	0	613227	2401033	1623869
548	110.335	0.201342	269.507	0.491801	0	0	0	0	5.25288	0.00958554	0	0	27938	750	527682	222294	1829472	2466267	2027045
421	2033.8	4.83088	0	0	68.2448	0.162102	136.3	0.323753	10.6444	0.0252836	29.7906	0.0707616	12507	1403	21240	1398	159304	164351	938190
669	140.105	0.209425	236.755	0.353894	170.522	0.254891	0	0	7.8939	0.0117996	2.7344	0.0040873	268	39212	564190	563670	1414726	1969304	1537763
478	0	0	196.124	0.410301	0	0	250.3	0.52364	3.50191	0.00732618	3.35804	0.00702519	11448	4909	180768	15450	370160	678737	313776
553	1980.56	3.58148	0	0	120.898	0.218623	22.4	0.0405063	20.7124	0.0374546	13.72	0.0248101	18113	4583	384486	4104	442945	1169933	1358867
745	99.0269	0.132922	327.417	0.439486	16.834	0.0225959	0	0	10.068	0.0135141	12.3288	0.0165487	4803	16311	24754	22974	23241	59538	97356
1155	566.433	0.490418	910.22	0.788069	346.5	0.3	10988.5	9.51385	11.0019	0.00952542	8.73091	0.00755923	4997	1146	28433	7786	77535	366178	37436
425	105.738	0.248795	171.404	0.403303	0	0	220.7	0.519294	1.69259	0.00398257	1.72699	0.00406351	20319	12725	1242299	14639	1750564	2257128	2663547
487	0	0	151.338	0.310755	0	0	10.8	0.0221766	4.33362	0.00889861	12.0889	0.0248233	22883	20069	208549	29381	208683	3721512	233279
479	105.738	0.220747	144.652	0.301988	0	0	119.8	0.250104	4.50872	0.00941277	14.3916	0.0300451	31227	30920	457921	99164	457796	4844236	1012037
316	105.738	0.334614	118.892	0.376242	6.92685	0.0219204	0	0	4.61815	0.0146144	0	0	3942	1493	147922	147990	1142052	1265142	2321952
898	388.154	0.432243	59.4462	0.0661984	106.585	0.118692	14.3	0.0195622	7.63126	0.00849807	6.71608	0.00747893	2114777	13734	2249255	2115010	247908	403094	275044
458	0	0	76.5315	0.167099	0	0	140.5	0.306769	5.93137	0.0129506	7.67552	0.0167588	3090	9232	47902	31786	85668	312074	94683
1088	951.447	0.874492	467.574	0.429755	388.738	0.357296	27025.5	24.8396	1851.46	1.70171	929.505	0.854325	22418	4100	24787	24771	82199	470121	1297524
589	81.8319	0.138934	12.88	0.0218676	0	0	430.7	0.731239	10.4912	0.0178118	18.6131	0.0316013	11146	186	3466	169	1898	140663	0
1290	343.328	0.266146	74.7865	0.057974	0	0	1332.5	1.03295	36.1136	0.027995	40.7282	0.0315723	54571	608979	2237496	1326567	2237051	3199128	2648167
550	15.6308	0.0284197	0	0	0	0	0	0	1.46643	0.00266624	53.3449	0.0969907	1592	0	6590	638	13518	128838	1262
531	317.215	0.597391	118.892	0.223903	0	0	281.6	0.53032	6.35452	0.0119671	7.62755	0.0143645	0	525	1743616	75773	2346032	3475332	4149432
739	20.6847	0.0279901	314.544	0.425635	110.951	0.150137	86	0.13961	2.08656	0.00282349	10.8896	0.0147356	0	1707	7890	7930	36060	248315	0
919	0	0	0	0	0	0	69.4	0.0755169	7.12786	0.0077561	14.3916	0.0156601	2910	10831	1924446	23171	1923999	2144581	2032828
384	25.8006	0.0671891	0	0	78.5525	0.204564	725.2	1.88854	3.91047	0.0101835	0	0	0	598	19477	18089	15594	195210	506
637	148.206	0.232662	336.208	0.527799	40.4828	0.0635522	786.6	1.23485	12.6288	0.0198254	7.67552	0.0120495	3530	11676	173279	29099	173400	29317	2790782
857	0	0	0	0	0	0	0	0	0	0	0	0	0	7002	1074	1094	58790	44157	148144
438	0	0	0	0	0	0	0	0	14.8686	0.0339465	6.71608	0.0153335	0	2741	1086925	5440	1018096	5254687	1091370
592	0	0	0	0	22.1902	0.0374835	107.1	0.180912	9.19254	0.0155279	6.71608	0.0113447	13080	1221	40402	5433	39197	136090	1261
494	174.565	0.353371	348.668	0.705805	0	0	149.6	0.302834	11.4761	0.0232309	38.2337	0.0773961	65927	8741	167988	76695	254950	559959	604536
962	74.5324	0.0774765	181.016	0.188166	54.1062	0.0562435	17.5	0.0181913	5.11426	0.00531628	23.8421	0.0247839	0	506	730066	20701	993105	1613972	995663
651	114.294	0.175566	48.6567	0.0747415	6.3696	0.00978433	204.6	0.378189	8.92989	0.0137172	13.4322	0.0206331	2784	2108	90568	69333	285062	101149	273797
682	163.868	0.240276	0	0	0	0	264.4	0.387683	6.28157	0.00921051	19.2847	0.0282768	6620	3645	49924	12238	93548	34871	136686
413	0	0	359.678	0.87089	0	0	41.1	0.0995157	2.03549	0.00492855	0	0	19357	0	1352	890	46417	163712	127826
951	160.905	0.169196	0	0	0	0	200.9	0.211251	5.18721	0.00545448	1.00741	0.00105932	0	9114	262218	16558	1467587	1879328	1640990
2060	0	0	0	0	0	0	0	0	0	0	6.09244	0.0029575	8054	34845	48405	46851	47870	85158	95132
368	197.685	0.537187	80.2524	0.218077	0	0	0	0	10.338	0.0280923	24.1299	0.0655704	25430	6004	68785	13818	93504	6104	232395
773	0	0	0	0	0	0	0	0	0	0	0	0	25431	73049	91331	54073	171351	1174099	195797
1108	0	0	0	0	0	0	1056.8	0.965114	7.73341	0.00697961	7.67552	0.00692736	94391	48542	291997	16024	291770	1587460	562464
671	0	0	118.892	0.177187	110.951	0.165352	0	0	12.9717	0.0193319	29.7426	0.0443259	0	1945	64677	52978	440317	53982	2742542
705	95.0858	0.134874	45.0298	0.063872	110.951	0.157377	482	0.829604	6.5734	0.00932397	27.1522	0.0385137	8345	2221	489320	43484	798325	1936831	3020329
794	105.738	0.133171	122.855	0.15473	45.1456	0.0568585	59.5	0.074937	3.83752	0.00483314	0	0	0	1648	251381	22635	250167	1113054	246098
328	0	0	0	0	0	0	4223.9	12.8777	558.936	1.70407	176.921	0.539393	14230	21494	86380	24426	84149	1215900	928155
360	0	0	0	0	0	0	61.3	0.519492	0	0	0	0	1494701	337707	1101897	1099371	1388905	8406161	8433946
1448	317.214	0.21907	192.927	0.133237	0	0	855.4	0.590746	20.5446	0.0141882	77.7147	0.0536704	5585	5598	605931	197602	705030	6187125	1033648
903	82.7387	0.0916265	109.528	0.121293	113.84	0.126069	1780.3	1.97154	1.16731	0.0012927	6.71608	0.00743752	0	732	597703	20568	922589	478958	978708
954	117.158	0.122807	226.141	0.237045	84.9251	0.08902	232.6	0.254486	10.4182	0.0109206	0	0	0	6163	88691	5631	86414	249685	166580
739	0	0	128.821	0.174318	0	0	401.3	0.543031	8.01794	0.0108497	3.78979	0.00512827	14940	0	55690	22907	115518	62812	387626
815	299.745	0.367785	525.151	0.644357	157.627	0.193407	335.2	0.411288	9.44059	0.0115835	9.21063	0.0113014	34756	2340	119087	68164	143335	1673172	145893
621	257.169	0.41412	432.886	0.697079	70.3069	0.113216	103.5	0.166667	7.98875	0.0128643	12.3768	0.0199304	0	560	74976	71907	245978	5266701	1431190
808	0	0	58.4554	0.0723458	0	0	3.9	0.00482673	3.99802	0.00494805	14.3916	0.0178114	0	124	36961	2803	15938	789034	364489
724	18.8126	0.0259843	124.356	0.171763	0	0	246.8	0.340884	4.90269	0.00677167	7.67552	0.0106015	21008	5746	58366	5817	105140	908600	81859
793	250.982	0.316497	228.159	0.287716	73.3045	0.0924395	116.6	0.147037	11.4907	0.0144901	10.218	0.0128853	19784	3155	39828	15020	71364	1084851	344973
680	72.6373	0.10682	74.8026	0.110004	78.0484	0.114777	0	0	2.1887	0.00321868	7.67552	0.0112875	743	6796	612187	5717	794105	8352541	1447820
487	265.725	0.545637	0	0	110.951	0.227826	1779.7	3.65441	17.6774	0.0362986	35.4513	0.0727953	135586	170427	1190907	170568	952140	1588935	1149713
924	0	0	0	0	0	0	0	0	0	0	6.71608	0.00726849	20525	49688	621144	305808	1876366	6296857	1879158
